sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Agreement,Q0,Q1,Q1a,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_5_other,firstQ4,Q4a1,firstQ3,firstQ3a,secondQ4,Q4a,Q5,CBC_Random1,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random2,WTP,Q12,Q12_8_other,Q13toQ16_r1,Q13toQ16_r2,Q13toQ16_r3,Q13toQ16_r4,Q17,Q17_4_other,Q18,Q18_5_other,Q991,Q992,Q993,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_9_other,secondQ3,secondQ3a,Q20toQ34_r1,Q20toQ34_r2,Q20toQ34_r3,Q20toQ34_r4,Q20toQ34_r5,Q20toQ34_r6,Q20toQ34_r7,Q20toQ34_r8,Q20toQ34_r9,Q20toQ34_r10,Q20toQ34_r11,Q20toQ34_r12,Q20toQ34_r13,Q20toQ34_r14,Q20toQ34_r15,Q37,Documentaries,Optimism,Q41_1,Q42_1,Q43_1,Q45_1,Q46_1,Prefernottosay_1,Q47,Q48,Q49,Q50,Q50_6_other,Q51,Q51_9_other,Q52,Q53,Comments,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_block_set_1,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,sys_pagetime_31,sys_pagetime_32,sys_pagetime_33,sys_pagetime_34,sys_pagetime_35,sys_pagetime_36,sys_pagetime_37,sys_pagetime_38,sys_pagetime_39,sys_pagetime_40,sys_pagetime_41,sys_pagetime_42,sys_pagetime_43,sys_pagetime_44,sys_pagetime_45,sys_pagetime_46,sys_pagetime_47
84,18 Dec 2021 - 12:33:00 CET,18 Dec 2021 - 12:39:12 CET,0h 6m 12s,0h 6m 11s,1639827180,1639827552,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-A520F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 8.0.0,Chrome 92.0.4515.166,180.244.129.185,360,,1,1,2,,1,0,1,0,0,0,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,5,5,4,5,5,5,4,5,5,5,4,5,6,1,3,52,40,61,66,,1,62,2,4,4,,1,,81,81,,,,"1,2",28,7,9,,27,4,,,,,,25,,,,,,,,,,,,,,,,,,21,17,60,15,10,10,27,14,13,21,9,7,4,12,5,7,45,2
85,18 Dec 2021 - 12:33:38 CET,18 Dec 2021 - 12:47:30 CET,0h 13m 52s,0h 13m 51s,1639827218,1639828050,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,114.124.176.202,1366,,1,1,2,,1,0,1,0,0,0,,1,1000000,,,,,1,2,1,2,1,2,1,15,2,,5,4,4,4,2,,4,,3,4,4,1,1,0,1,1,1,1,1,0,0,,4,4,5,4,5,5,5,2,4,4,4,4,5,4,5,3,4,6,1,2,79,72,79,71,50,0,32,2,4,4,,1,,81,81,ini bukan sekedar survei tetapi mengingatkan dan menghimbau agar kita peduli pada lingkungan,85,CBC3_1618573147_0,"1,2",39,13,18,,25,20,50,,,,,26,39,33,37,25,46,36,28,22,11,14,20,11,16,16,14,13,20,13,9,36,10,9,10,20,36,12,12,11,7,5,10,6,7,22,43
86,18 Dec 2021 - 13:34:22 CET,18 Dec 2021 - 13:47:03 CET,0h 12m 41s,0h 12m 38s,1639830862,1639831623,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; CPH2209) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Mobile Safari/537.36",Android 11,Chrome 93.0.4577.82,140.213.33.238,360,,1,1,2,,1,0,1,0,0,0,,1,,4,4,,,1,1,2,2,2,2,2,11,3,,4,4,5,5,3,,4,,4,4,4,1,1,1,1,1,1,1,1,0,0,,,,5,5,5,5,5,4,4,4,4,4,4,5,5,4,5,7,1,2,75,85,86,94,,1,65,1,4,5,,4,,81,81,Bagus menantang,86,CBC3_1618573147_0,"2,1",11,8,7,,21,7,10,21,19,,,9,6,24,80,4,12,18,12,6,17,13,26,24,42,18,20,19,21,,,69,16,10,11,23,20,11,9,15,11,4,16,5,8,41,25
87,18 Dec 2021 - 13:36:59 CET,18 Dec 2021 - 13:58:48 CET,0h 21m 49s,0h 21m 49s,1639831019,1639832328,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.0.0; SM-A750GN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 8.0.0,Chrome 96.0.4664.104,180.254.14.76,412,,1,3,2,,0,0,0,0,0,1,,2,,4,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,3,4,4,4,3,4,4,4,3,3,4,2,2,80,74,77,84,26,0,52,1,2,4,,2,,81,81,,,,"2,1",53,73,15,,55,11,,30,25,,,109,,,,,,,,,,,,,,,,,,,,399,41,63,31,66,29,23,38,64,11,4,120,44,15,33,10
88,18 Dec 2021 - 13:41:21 CET,18 Dec 2021 - 14:01:20 CET,0h 19m 59s,0h 19m 54s,1639831281,1639832480,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A115F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.101 Mobile Safari/537.36",Android 11,Chrome 91.0.4472.101,114.122.23.240,412,,1,1,1,2,1,1,0,0,0,0,,1,,,,,,1,2,3,2,3,1,2,2,4,,1,1,1,1,2,,2,,4,3,3,1,1,1,1,1,1,1,1,0,0,,4,4,4,5,4,4,5,3,5,4,4,4,5,5,4,4,4,4,1,1,78,22,49,60,79,0,64,1,4,4,,1,,81,81,Survey ini bagus dan sangat bermanfaat,88,CBC3_1618573147_0,"1,2",27,12,9,14,39,11,24,,,,,8,27,32,129,42,35,29,18,32,23,16,16,27,19,29,24,29,24,27,17,89,21,8,14,33,22,22,28,20,9,4,28,7,26,118,33
89,18 Dec 2021 - 13:52:17 CET,18 Dec 2021 - 14:06:31 CET,0h 14m 14s,0h 14m 12s,1639831937,1639832791,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; SM-J400G Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.92 Mobile Safari/537.36 Vinebre",Android 10,Chrome 96.0.4664.92,114.142.169.10,360,,1,1,1,1,0,1,0,0,0,0,,1,200000,4,4,,,1,1,2,1,2,2,1,9,4,,4,5,5,5,3,,2,,4,3,4,0,0,1,1,0,0,1,0,0,0,,,,5,4,5,5,5,1,1,4,5,1,5,5,5,5,4,6,1,1,100,100,100,91,88,0,39,2,1,2,,2,,81,81,"Surveynya mudah di mengerti,juga mudah untuk di jawab,..terima kasih",89,CBC3_1618573147_0,"2,1",41,10,8,10,17,6,15,18,12,,,8,27,42,59,39,51,29,34,37,10,11,10,16,30,13,14,24,24,,,59,17,7,22,20,8,11,15,11,9,3,12,7,5,29,43
90,18 Dec 2021 - 14:39:33 CET,18 Dec 2021 - 14:53:34 CET,0h 14m 1s,0h 14m 1s,1639834773,1639835614,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 8.1,Chrome 96.0.4664.110,101.128.118.30,1106,,1,1,1,4,1,1,1,1,0,0,,1,500000,4,5,,,1,1,1,2,1,2,1,13,1,,5,5,5,5,3,,4,,4,4,4,1,1,1,1,1,1,1,1,0,0,,,,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1,2,85,100,100,89,21,0,36,2,6,4,,1,,81,81,Survey ini menarik untuk dikerjakan. terima kasih atas undangan surveynya,90,CBC3_1618573147_0,"2,1",18,8,9,10,37,7,13,13,9,,,6,28,64,27,67,95,24,19,16,29,16,19,10,19,13,15,12,19,,,44,10,8,8,13,15,6,16,8,14,5,16,5,10,36,23
91,20 Dec 2021 - 12:17:21 CET,20 Dec 2021 - 12:24:23 CET,0h 7m 2s,0h 6m 59s,1639999041,1639999463,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; Infinix X692) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,112.215.153.3,360,,1,1,2,,0,1,0,0,0,0,,1,200000,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,4,5,4,1,2,4,3,4,4,2,4,3,4,6,1,3,84,92,61,69,68,0,25,1,3,2,,2,,81,80,,,,"1,2",34,11,7,,18,22,23,,,,,11,,,,,,,,,,,,,,,,,,24,14,77,12,11,16,16,27,12,14,10,8,5,15,7,7,43,9
92,20 Dec 2021 - 12:19:49 CET,20 Dec 2021 - 12:30:00 CET,0h 10m 11s,0h 10m 8s,1639999189,1639999800,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.1.0; vivo 1814) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",Android 8.1.0,Chrome 92.0.4515.131,114.10.5.236,360,,1,3,2,,0,0,0,0,0,1,,1,,4,3,,,1,2,1,2,1,1,2,9,5,,4,4,4,3,3,,2,,3,3,4,1,1,1,1,1,1,1,1,0,0,,,,5,4,5,5,5,4,4,4,4,4,5,5,4,4,5,5,2,2,74,59,74,64,,1,23,2,8,2,,1,,81,81,,92,CBC3_1618573147_0,"2,1",25,14,5,,6,9,13,17,7,,,8,22,64,57,9,20,22,8,11,7,5,17,13,20,12,14,16,13,,,38,12,9,12,13,21,7,9,10,8,6,9,5,9,27,4
93,20 Dec 2021 - 12:19:56 CET,20 Dec 2021 - 12:25:02 CET,0h 5m 6s,0h 5m 3s,1639999196,1639999502,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; CPH2001) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,120.188.34.81,424,,1,1,1,3,1,0,1,1,0,0,,1,2000000,,,,,1,2,1,2,2,1,1,14,3,,5,4,4,4,3,,4,,4,3,4,1,1,1,1,1,0,1,1,0,0,,3,2,5,4,5,5,5,4,5,5,5,4,5,5,5,4,4,7,1,1,85,83,81,77,67,0,30,1,4,4,,1,,81,81,Survey sangat menarik,93,CBC3_1618573147_0,"1,2",6,4,6,3,8,4,10,,,,,6,11,10,10,9,11,9,6,10,5,6,11,5,10,6,11,6,9,10,6,20,6,4,6,7,4,3,7,6,2,2,9,2,3,11,9
94,20 Dec 2021 - 12:21:30 CET,20 Dec 2021 - 12:28:04 CET,0h 6m 34s,0h 6m 32s,1639999290,1639999684,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,103.143.62.75,1536,,1,1,1,2,1,0,0,0,0,0,,2,,4,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,4,4,3,4,5,4,4,4,4,4,4,4,5,1,3,70,66,66,65,72,0,35,1,3,4,,1,,81,81,,,,"2,1",27,8,4,75,13,5,,15,16,,,10,,,,,,,,,,,,,,,,,,,,67,12,8,10,17,17,9,15,12,8,2,14,5,4,41,5
95,20 Dec 2021 - 12:22:24 CET,20 Dec 2021 - 12:34:36 CET,0h 12m 12s,0h 12m 10s,1639999344,1640000076,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 8.1,Chrome 96.0.4664.110,114.10.17.182,1366,,1,1,1,7,1,0,0,0,0,0,,2,,,,,,1,2,1,2,1,1,2,9,2,,4,5,5,5,2,,4,,4,3,3,1,1,1,1,1,1,1,1,1,0,Semua orang yang ada  di bumi,4,2,5,3,4,4,5,3,2,2,3,5,4,4,4,5,5,7,1,2,68,75,83,100,50,1,22,1,2,3,,8,,81,81,"Melalui survey ini semoga dapat mengukur kepedulian masyarakat dunia tentang kelestarian lingkungan khususnya perairan. Semoga dengan survey ini, makin banyak orang tersadarkan untuk memberikan dampak yang lebih positif bagi bumi kita.",95,CBC3_1618573147_0,"1,2",41,6,6,10,8,7,,,,,,7,53,18,17,21,15,13,10,7,6,8,32,4,15,11,10,76,33,9,7,50,7,6,5,11,9,13,17,10,4,4,13,6,5,25,136
96,20 Dec 2021 - 12:22:45 CET,20 Dec 2021 - 12:29:15 CET,0h 6m 30s,0h 6m 24s,1639999365,1639999755,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; dandelion) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.45,140.213.127.242,360,,1,1,1,3,1,1,1,1,0,0,,1,500000,3,4,,,1,1,2,1,2,1,2,14,3,,5,4,5,5,2,,2,,3,3,3,1,0,1,0,1,1,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1,1,100,78,100,86,83,0,29,2,5,4,,1,,81,81,Sangat baik untuk membangun ke,96,CBC3_1618573147_0,"2,1",6,6,6,4,5,4,9,6,3,,,5,7,3,4,2,20,5,14,15,7,11,8,6,13,7,4,7,8,,,30,7,3,5,7,9,9,12,10,6,4,8,6,25,24,30
97,20 Dec 2021 - 12:23:27 CET,20 Dec 2021 - 12:35:19 CET,0h 11m 52s,0h 12m 46s,1639999407,1640000119,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 7.1.1; CPH1723) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 7.1.1,Chrome 96.0.4664.104,114.10.21.186,360,,1,1,1,4,0,0,0,0,1,0,Surfing,1,10000000,4,6,,,1,1,2,1,1,1,2,17,1,,5,5,5,5,3,,1,,4,4,4,1,1,1,1,1,1,1,1,1,0,Semua orang dan organisasi,,,5,5,5,5,5,4,5,4,4,2,4,5,5,3,4,7,2,2,100,100,100,100,33,0,51,1,4,4,,5,,81,81,Mudah mudahan dengan adanya survey ini bisa mewujutkan perbaikan terumbu karang dan ikan karang,97,CBC3_1618573147_0,"2,1",16,5,3,11,27,6,9,13,4,,,9,26,10,16,14,36,16,6,26,7,3,16,17,18,17,16,13,28,,,84,17,8,12,16,7,14,15,13,22,6,15,11,62,20,43
98,20 Dec 2021 - 12:23:49 CET,20 Dec 2021 - 12:31:37 CET,0h 7m 48s,0h 7m 44s,1639999429,1639999897,1,5,,Terminate,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,Windows 10.0,Firefox 95.0,114.124.241.46,1366,,1,1,1,3,0,1,1,1,0,0,,1,300000,4,4,,,1,1,2,1,2,1,1,13,3,,5,5,5,5,3,,4,,4,4,3,1,1,1,1,1,1,1,1,0,0,,,,5,5,5,5,5,4,5,5,4,4,4,4,5,5,4,7,1,1,89,78,89,60,72,0,32,1,3,4,,1,,81,81,surveynya bagus mudah,98,CBC3_1618573147_0,"2,1",9,7,5,7,9,4,10,11,6,,,4,8,10,33,3,16,12,11,8,14,11,23,30,24,8,5,11,10,,,30,9,9,2,6,13,5,8,5,7,3,12,4,3,33,15
99,20 Dec 2021 - 12:24:05 CET,20 Dec 2021 - 12:56:51 CET,0h 32m 46s,0h 32m 40s,1639999445,1640001411,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,125.164.23.54,1280,,1,1,2,,0,0,0,0,0,1,,1,,,,,,1,1,2,3,2,3,2,21,1,,5,4,5,4,1,,4,,2,4,1,1,1,0,0,0,1,1,1,1,0,Pemerintah yang dimakasud dalam hal ini adalah kementrian pariwisata dan kelautan (prop & kota madya,4,4,5,4,5,5,5,4,5,3,4,5,3,1,4,4,3,4,1,1,39,84,83,100,88,0,54,1,3,4,,1,,81,81,,99,CBC3_1618573147_0,"1,2",7,108,14,,28,13,24,,,,,9,18,41,64,16,23,42,42,48,32,17,44,33,75,33,34,65,296,30,26,185,42,30,13,42,20,33,60,211,10,5,26,18,9,37,44
100,20 Dec 2021 - 12:24:05 CET,20 Dec 2021 - 12:37:39 CET,0h 13m 34s,0h 13m 30s,1639999445,1640000259,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-N975F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 11,Chrome 92.0.4515.166,139.195.139.221,412,,1,1,1,3,1,1,1,1,0,0,,1,,,,,,1,2,1,1,2,1,1,7,5,,5,5,4,5,3,,4,,4,3,4,1,1,0,0,0,1,1,0,0,0,,4,3,4,5,5,4,5,4,5,4,5,5,5,5,5,4,5,5,1,4,57,63,57,49,51,0,29,2,4,4,,2,,81,81,,100,CBC3_1618573147_0,"1,2",5,15,6,12,19,7,15,,,,,6,19,43,63,24,30,18,14,25,13,20,13,18,25,25,23,14,31,21,29,55,15,8,13,13,16,9,25,13,6,7,33,3,7,34,5
101,20 Dec 2021 - 12:31:38 CET,20 Dec 2021 - 12:45:17 CET,0h 13m 39s,0h 20m 44s,1639999898,1640000717,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 5.1; A33w) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Mobile Safari/537.36",Android 5.1,Chrome 94.0.4606.61,182.0.237.84,360,,1,1,1,2,0,1,1,1,0,0,,1,6000000,,,,,1,2,1,2,1,1,2,18,2,,5,4,4,5,3,,2,,4,3,3,1,1,1,1,1,1,1,1,0,0,,4,5,5,5,4,5,4,1,3,4,5,3,3,4,4,3,3,7,1,3,59,79,84,90,85,0,30,2,5,4,,1,,81,81,,101,CBC3_1618573147_0,"1,2",11,19,11,7,25,5,77,,,,,9,18,42,26,19,37,27,13,21,89,16,17,13,20,15,84,23,92,14,12,51,7,9,9,22,7,9,69,8,8,3,6,4,3,27,2
102,20 Dec 2021 - 12:34:02 CET,20 Dec 2021 - 12:44:13 CET,0h 10m 11s,0h 10m 9s,1640000042,1640000653,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 5.0.2; SM-G530H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.74 Mobile Safari/537.36",Android 5.0.2,Chrome 95.0.4638.74,202.80.213.72,360,,1,1,1,2,1,1,1,0,0,0,,1,20000,4,4,,,1,3,3,3,3,3,3,1,5,,5,4,4,4,3,,2,,4,4,4,0,1,0,1,0,0,1,0,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,100,0,0,6,91,1,54,2,1,2,,10,,81,81,,102,CBC3_1618573147_0,"2,1",15,6,4,6,12,5,9,19,9,,,8,40,59,32,48,29,9,5,4,11,4,9,10,17,18,12,16,25,,,31,15,6,8,16,12,6,5,8,8,3,6,7,4,25,23
103,20 Dec 2021 - 12:35:11 CET,20 Dec 2021 - 12:41:42 CET,0h 6m 31s,0h 6m 27s,1640000111,1640000502,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; M2010J19CG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.45,114.79.2.15,393,,1,1,1,3,0,1,1,1,0,0,,1,100000,4,3,,,1,2,2,1,1,2,1,6,4,,5,4,5,4,2,,2,,3,3,3,1,1,1,1,1,1,1,1,0,0,,,,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,6,1,1,66,74,67,72,,1,21,2,3,2,,2,,81,81,,103,CBC3_1618573147_0,"2,1",6,5,7,3,7,5,7,10,5,,,4,1,4,3,5,21,25,9,46,7,8,10,12,18,11,3,10,15,,,40,4,5,9,3,4,3,2,6,7,3,6,7,4,21,2
104,20 Dec 2021 - 12:36:48 CET,20 Dec 2021 - 12:46:46 CET,0h 9m 58s,0h 11m 34s,1640000208,1640000806,1,5,,Terminate,1,"Mozilla/5.0 (Linux; U; Android 11; id-id; Redmi Note 8 Pro Build/RP1A.200720.011) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/89.0.4389.116 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.18.3-gn",Android 11,XiaoMi MiuiBrowser,125.164.11.96,393,,1,1,2,,1,1,0,0,0,0,,1,,,,,,1,1,2,1,1,1,1,10,1,,5,5,5,3,3,,1,,3,3,3,1,1,0,0,0,0,1,0,0,0,,3,4,4,5,5,5,5,2,1,2,2,3,4,4,2,2,5,5,1,1,34,100,100,100,,1,21,2,1,4,,6,,81,81,,104,CBC3_1618573147_0,"1,2",11,10,5,,11,6,6,,,,,7,22,14,25,87,34,22,19,6,10,7,15,16,19,12,9,20,17,16,9,62,10,6,9,17,13,9,13,9,8,4,17,5,10,22,4
105,20 Dec 2021 - 12:38:18 CET,20 Dec 2021 - 12:48:02 CET,0h 9m 44s,0h 9m 40s,1640000298,1640000882,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820 Build/O11019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.84 Mobile Safari/537.36",Android 8.1.0,Chrome 62.0.3202.84,182.1.66.54,360,,1,1,1,2,1,1,1,0,0,0,,1,1000000,,,,,1,2,2,1,2,2,1,3,5,,5,5,5,4,2,,4,,4,4,4,1,0,0,0,0,0,0,0,0,0,,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,6,1,3,40,65,60,63,35,0,26,2,3,4,,1,,81,81,,105,CBC3_1618573147_0,"1,2",12,9,5,9,23,6,14,,,,,6,24,12,38,6,13,20,13,11,8,8,13,9,21,14,12,21,18,16,8,39,12,8,13,16,10,9,12,12,11,6,12,6,11,29,17
106,20 Dec 2021 - 12:41:53 CET,20 Dec 2021 - 12:49:15 CET,0h 7m 22s,0h 7m 20s,1640000513,1640000955,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 5.0.2; Mi 4i) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Mobile Safari/537.36",Android 5.0.2,Chrome 93.0.4577.82,103.143.98.52,360,,1,2,2,,0,0,1,0,0,0,,1,50000,3,4,,,1,1,2,1,3,2,1,4,5,,3,3,4,3,2,,1,,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,1,1,3,4,4,1,1,4,5,5,5,5,5,5,5,3,3,1,100,78,85,93,88,0,29,2,1,2,,5,,81,81,,106,CBC3_1618573147_0,"2,1",8,11,6,,17,7,13,17,9,,,8,10,6,10,4,22,14,6,5,5,5,13,10,17,11,8,15,12,,,47,12,7,8,7,5,3,4,5,10,4,15,8,9,27,8
107,20 Dec 2021 - 12:42:38 CET,20 Dec 2021 - 12:47:05 CET,0h 4m 27s,0h 4m 27s,1640000558,1640000825,1,5,,Terminate,1,"Mozilla/5.0 (Linux; U; Android 7.1.1; in-id; CPH1801 Build/NMF26F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 HeyTapBrowser/15.8.2.1",Android 7.1.1,HeyTapBrowser 15.8.2.1,112.215.230.149,360,,1,1,2,,0,0,1,0,0,0,,2,,4,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,5,4,3,4,4,3,4,4,4,3,5,4,2,2,60,59,55,54,,1,53,1,2,3,,1,,81,81,,,,"2,1",6,8,5,,8,4,,16,8,,,7,,,,,,,,,,,,,,,,,,,,55,11,7,13,13,6,11,7,16,7,3,14,5,8,31,4
108,20 Dec 2021 - 12:45:15 CET,20 Dec 2021 - 12:53:08 CET,0h 7m 53s,0h 7m 48s,1640000715,1640001188,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; RMX3261) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,36.81.131.249,360,,1,1,2,,1,0,0,0,0,0,,2,,3,5,,,1,1,2,1,2,2,2,21,5,,5,4,4,4,2,,1,,3,3,3,1,0,1,1,1,1,1,1,0,0,,,,3,3,3,4,4,3,3,4,3,4,3,4,4,3,3,4,1,3,50,42,46,49,,1,51,2,7,4,,2,,81,81,,108,CBC3_1618573147_0,"2,1",8,9,4,,12,5,,34,8,,,6,6,5,14,5,19,22,7,8,7,10,8,20,25,13,9,14,14,,,44,9,8,15,11,9,8,10,6,6,5,7,8,7,29,2
109,20 Dec 2021 - 12:45:44 CET,20 Dec 2021 - 12:54:39 CET,0h 8m 55s,0h 8m 51s,1640000744,1640001279,1,5,,Terminate,1,"Mozilla/5.0 (Linux; U; Android 9; in-id; CPH1923 Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 HeyTapBrowser/25.8.2.1",Android 9,HeyTapBrowser 25.8.2.1,114.122.45.34,360,,1,1,1,2,0,1,1,1,0,0,,1,100000,3,3,,,1,2,2,2,1,1,1,2,4,,5,5,5,5,1,,1,,4,3,4,1,0,1,0,1,1,1,1,0,0,,,,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,7,1,1,80,83,100,100,100,0,20,2,3,3,,2,,81,81,Sangat mudah dan menginspirasi,109,CBC3_1618573147_0,"2,1",28,9,11,9,11,13,17,19,6,,,10,12,13,24,4,16,7,7,5,11,6,11,10,13,12,9,7,19,,,30,18,9,6,8,10,5,4,4,13,4,8,8,5,52,56
110,20 Dec 2021 - 12:48:30 CET,20 Dec 2021 - 12:59:25 CET,0h 10m 55s,0h 10m 48s,1640000910,1640001565,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; CPH2139) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.45,125.164.14.72,360,,1,2,2,,0,1,0,0,0,0,,1,500,,,,,1,2,1,1,2,1,1,17,1,,5,4,4,5,3,,4,,3,4,4,1,0,0,1,1,1,1,0,0,0,,3,4,3,4,3,4,4,3,5,4,4,3,4,4,4,4,4,7,1,2,91,72,73,61,77,0,31,1,1,5,,2,,81,81,Cukup mengesankan,110,CBC3_1618573147_0,"1,2",5,29,7,,20,8,11,,,,,7,7,4,17,5,44,15,10,15,7,13,18,12,30,14,15,21,32,17,10,73,13,9,14,20,14,8,9,14,5,3,13,12,13,19,21
