sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Agreement,Q0,Q1,Q1a,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_5_other,firstQ4,Q4a1,firstQ3,firstQ3a,secondQ4,Q4a,Q5,CBC_Random1,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random2,WTP,Q12,Q12_8_other,Q13toQ16_r1,Q13toQ16_r2,Q13toQ16_r3,Q13toQ16_r4,Q17,Q17_4_other,Q18,Q18_5_other,Q991,Q992,Q993,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_9_other,secondQ3,secondQ3a,Q20toQ34_r1,Q20toQ34_r2,Q20toQ34_r3,Q20toQ34_r4,Q20toQ34_r5,Q20toQ34_r6,Q20toQ34_r7,Q20toQ34_r8,Q20toQ34_r9,Q20toQ34_r10,Q20toQ34_r11,Q20toQ34_r12,Q20toQ34_r13,Q20toQ34_r14,Q20toQ34_r15,Q37,Documentaries,Optimism,Q41_1,Q42_1,Q43_1,Q45_1,Q46_1,Prefernottosay_1,Q47,Q48,Q49,Q50,Q50_6_other,Q51,Q51_9_other,Q52,Q53,Comments,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_block_set_1,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,sys_pagetime_31,sys_pagetime_32,sys_pagetime_33,sys_pagetime_34,sys_pagetime_35,sys_pagetime_36,sys_pagetime_37,sys_pagetime_38,sys_pagetime_39,sys_pagetime_40,sys_pagetime_41,sys_pagetime_42,sys_pagetime_43,sys_pagetime_44,sys_pagetime_45,sys_pagetime_46,sys_pagetime_47
124,20 Dec 2021 - 14:10:40 CET,20 Dec 2021 - 14:38:46 CET,0h 28m 6s,0h 28m 4s,1640005840,1640007526,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; M2003J15SC) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,207.248.199.104,393,,1,1,2,,0,0,0,0,0,1,,1,,,,,,1,3,3,2,3,3,2,5,8,Mi presupuesto,4,4,4,4,2,,1,,3,3,3,1,0,0,0,0,0,0,0,0,0,,4,2,3,3,4,4,4,4,5,5,5,4,4,5,5,5,5,5,2,2,59,62,78,93,27,0,60,2,1,3,,2,,193,37,,124,CBC3_1618573147_0,"1,2",17,246,9,,17,19,21,,,,,38,139,111,90,80,41,16,42,12,5,10,37,50,32,23,22,184,15,37,23,122,16,11,16,23,22,25,18,15,11,5,17,13,13,29,9
125,20 Dec 2021 - 14:11:34 CET,20 Dec 2021 - 14:16:39 CET,0h 5m 5s,0h 5m 2s,1640005894,1640006199,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A125M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,191.115.62.154,339,,1,3,2,,0,0,0,0,0,1,,1,10000,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,4,4,3,4,1,3,3,3,2,4,6,1,2,78,62,57,54,19,0,60,2,1,3,,2,,38,37,,,,"2,1",21,12,4,,9,7,9,14,8,,,9,,,,,,,,,,,,,,,,,,,,56,11,8,8,11,12,8,26,8,6,4,16,12,13,27,4
126,20 Dec 2021 - 14:13:03 CET,20 Dec 2021 - 14:19:51 CET,0h 6m 48s,0h 6m 46s,1640005983,1640006391,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 10,Chrome 92.0.4515.166,181.42.13.134,412,,1,2,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,3,3,1,5,4,4,3,3,2,4,1,2,1,3,3,3,2,50,40,46,37,100,0,60,2,2,4,,1,,37,37,,,,"1,2",22,14,5,,8,7,,,,,,7,,,,,,,,,,,,,,,,,,29,,128,13,9,17,27,14,9,13,9,5,4,23,11,6,41,7
127,20 Dec 2021 - 14:13:37 CET,20 Dec 2021 - 14:21:04 CET,0h 7m 27s,0h 7m 24s,1640006017,1640006464,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; MRD-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.104,190.22.76.142,320,,1,3,2,,0,0,1,0,0,0,,2,,4,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,1,4,100,57,74,61,0,0,56,2,7,3,,5,,37,37,La tramos de ingreso familiar eran muy altos,,,"2,1",25,17,5,,20,4,,19,13,,,10,,,,,,,,,,,,,,,,,,,,61,24,8,8,31,40,19,20,9,9,4,22,16,10,20,55
128,20 Dec 2021 - 14:28:11 CET,20 Dec 2021 - 14:37:39 CET,0h 9m 28s,0h 9m 28s,1640006891,1640007459,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; M2010J19CG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,179.57.102.127,375,,1,3,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,2,3,3,4,3,5,5,5,3,4,5,5,5,5,4,1,2,64,34,23,85,72,0,58,2,8,4,,10,,88,37,,,,"1,2",35,22,12,,13,9,,,,,,10,,,,,,,,,,,,,,,,,,39,13,96,27,9,21,29,43,17,48,22,8,4,37,9,32,39,9
129,20 Dec 2021 - 14:32:58 CET,20 Dec 2021 - 14:38:43 CET,0h 5m 45s,0h 5m 44s,1640007178,1640007523,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,190.20.214.8,1366,,1,3,2,,0,0,1,0,0,0,,2,,4,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,4,5,5,5,4,5,5,5,4,4,5,2,3,32,50,78,80,60,0,53,2,1,4,,1,,193,37,,,,"2,1",21,8,5,,16,6,,36,8,,,9,,,,,,,,,,,,,,,,,,,,45,33,7,43,12,14,12,21,9,6,5,12,8,4,20,5
130,20 Dec 2021 - 14:33:42 CET,20 Dec 2021 - 14:40:59 CET,0h 7m 17s,0h 7m 40s,1640007222,1640007659,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; moto g(9) power) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,190.5.50.27,412,,1,3,2,,0,0,0,0,0,1,,2,,4,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,4,4,4,4,4,5,3,5,4,4,3,5,4,3,3,63,61,64,42,,1,33,1,1,3,,1,,37,37,,,,"2,1",22,10,4,,7,15,,14,21,,,4,,,,,,,,,,,,,,,,,,,,107,11,8,30,45,10,18,15,9,6,3,15,52,22,17,5
131,20 Dec 2021 - 14:41:24 CET,20 Dec 2021 - 14:42:21 CET,0h 0m 57s,0h 0m 57s,1640007684,1640007741,1,2,,Text5,1,"Mozilla/5.0 (Linux; Android 8.1.0; SM-J260M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.92 Mobile Safari/537.36",Android 8.1.0,Chrome 96.0.4664.92,170.238.202.43,360,,1,3,2,,0,0,0,0,0,1,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2",11,9,6,,9,7,,,,,,7,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,20 Dec 2021 - 14:43:59 CET,20 Dec 2021 - 14:43:59 CET,0h 0m 0s,0h 0m 0s,1640007839,1640007839,1,4,,TERMINATEEARLY,1,"Mozilla/5.0 (Linux; Android 8.1.0; SM-J260M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.92 Mobile Safari/537.36",Android 8.1.0,Chrome 96.0.4664.92,170.238.202.43,360,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,20 Dec 2021 - 14:45:15 CET,20 Dec 2021 - 14:55:55 CET,0h 10m 40s,0h 10m 36s,1640007915,1640008555,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A325M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.92 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.92,186.79.45.185,412,,1,2,2,,0,0,0,0,0,1,,1,20000,4,6,,,1,3,3,3,3,3,3,1,8,Mi economia actual,3,3,3,3,1,,1,,4,2,4,0,0,0,1,0,0,0,0,0,0,,,,4,4,5,4,5,5,5,5,5,2,5,5,5,4,3,1,1,2,34,35,57,64,61,0,,2,7,4,,7,,37,37,,133,CBC3_1618573147_0,"2,1",27,6,6,,13,13,15,16,8,,,8,51,27,56,10,18,5,4,5,4,3,9,24,23,22,6,23,14,,,72,15,7,12,14,13,10,12,10,5,4,9,20,15,19,10
134,20 Dec 2021 - 14:46:12 CET,20 Dec 2021 - 14:52:37 CET,0h 6m 25s,0h 6m 24s,1640007972,1640008357,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,181.161.186.159,1366,,1,1,2,,0,0,1,0,0,0,,2,,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,3,3,5,2,5,4,5,2,5,4,1,3,50,53,99,98,7,0,30,2,2,4,,1,,37,37,,,,"2,1",13,45,4,,14,7,,14,8,,,10,,,,,,,,,,,,,,,,,,,,67,16,8,8,19,5,28,23,12,7,4,29,9,19,20,8
135,20 Dec 2021 - 14:50:47 CET,20 Dec 2021 - 14:54:06 CET,0h 3m 19s,0h 3m 19s,1640008247,1640008446,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; SM-A730F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36",Android 9,Chrome 94.0.4606.85,190.5.58.13,412,,1,2,2,,0,0,0,0,0,1,,2,,4,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,5,4,5,5,4,4,5,5,5,4,4,6,2,2,66,68,46,68,48,0,21,2,6,2,,6,,37,37,,,,"2,1",7,6,4,,6,4,,14,11,,,7,,,,,,,,,,,,,,,,,,,,32,11,6,7,11,11,9,6,7,5,4,9,5,9,12,3
136,20 Dec 2021 - 14:57:08 CET,20 Dec 2021 - 17:41:29 CET,2h 44m 21s,2h 45m 23s,1640008628,1640018489,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-G996B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 11,Chrome 92.0.4515.166,2800:150:10f:4b5:e870:67be:56a:149b,320,,1,2,2,,1,0,0,0,0,0,,1,,,,,,1,1,3,1,1,1,1,5,4,,5,5,4,5,3,,2,,1,1,1,1,1,1,1,1,1,1,1,0,0,,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1,3,86,76,97,100,100,0,63,2,1,2,,7,,37,37,,136,CBC3_1618573147_0,"1,2",16,12,5,,20,7,8,,,,,8,8,39,79,686,7,11,9,8,6,6,15,21,22,18,21,21,37,16,7,47,12,8,8554,9,7,8,45,10,6,4,20,16,11,33,5
137,20 Dec 2021 - 15:00:58 CET,20 Dec 2021 - 15:05:36 CET,0h 4m 38s,0h 4m 38s,1640008858,1640009136,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A127M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 11,Chrome 92.0.4515.166,186.10.205.54,384,,1,2,2,,0,0,0,0,0,1,,1,10000,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,5,5,4,5,5,5,4,3,5,5,5,5,3,5,5,2,2,100,100,62,100,0,0,50,2,2,2,,2,,37,37,,,,"1,2",6,9,6,,7,7,10,,,,,7,,,,,,,,,,,,,,,,,,15,8,54,14,7,7,14,5,9,10,9,6,3,17,6,8,34,6
138,20 Dec 2021 - 15:05:40 CET,20 Dec 2021 - 15:12:42 CET,0h 7m 2s,0h 6m 59s,1640009140,1640009562,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,191.125.28.92,1920,,1,2,2,,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,3,54,55,56,55,22,0,44,1,1,4,,1,,37,37,,,,"1,2",5,5,4,,7,7,,,,,,12,,,,,,,,,,,,,,,,,,11,5,273,7,6,6,3,3,2,2,6,4,4,6,12,7,24,3
139,20 Dec 2021 - 15:09:16 CET,20 Dec 2021 - 15:15:35 CET,0h 6m 19s,0h 6m 16s,1640009356,1640009735,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,190.5.41.66,1536,,1,2,2,,0,0,0,0,0,1,,2,,,,,,1,1,2,2,2,1,2,6,3,,4,4,3,5,1,,2,,3,3,4,1,1,0,0,0,0,1,1,0,0,,4,5,4,4,5,4,5,5,3,3,5,5,5,4,5,4,5,5,1,3,57,79,66,65,26,1,32,1,3,4,,1,,37,37,,139,CBC3_1618573147_0,"1,2",3782,7,3,,14,5,,,,,,5,10,8,17,8,19,9,6,7,11,13,9,8,16,9,7,14,10,9,7,29,8,5,3,7,5,28,10,8,5,4,7,6,6,11,3
140,20 Dec 2021 - 15:22:22 CET,20 Dec 2021 - 15:22:22 CET,0h 0m 0s,0h 0m 0s,1640010142,1640010142,1,4,,TERMINATEEARLY,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A217M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.2 Chrome/83.0.4103.106 Mobile Safari/537.36",Android 11,Chrome 83.0.4103.106,186.20.252.245,412,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,20 Dec 2021 - 15:23:00 CET,20 Dec 2021 - 15:23:00 CET,0h 0m 0s,0h 0m 0s,1640010180,1640010180,1,2,,Text1,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1",,Safari 604.1,201.189.43.212,375,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,20 Dec 2021 - 15:23:31 CET,20 Dec 2021 - 15:29:38 CET,0h 6m 7s,0h 6m 6s,1640010211,1640010578,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.1.0; DUB-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 8.1.0,Chrome 96.0.4664.104,181.72.121.39,360,,1,1,2,,0,0,1,0,0,0,,2,,4,6,,,1,2,2,1,1,2,3,10,6,,4,4,4,4,2,,3,,3,2,3,0,0,0,0,1,1,0,0,0,0,,,,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,6,1,1,90,71,31,77,85,0,35,1,5,4,,3,,37,37,No nada,142,CBC3_1618573147_0,"2,1",8,9,5,,10,6,,15,10,,,7,61,6,16,3,20,5,12,3,3,6,17,10,12,6,3,6,6,,,28,8,7,5,4,3,3,2,3,6,3,4,4,6,15,8
143,20 Dec 2021 - 15:24:09 CET,20 Dec 2021 - 15:29:40 CET,0h 5m 31s,0h 5m 30s,1640010249,1640010580,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-N770F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,201.222.138.24,384,,1,3,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,4,5,3,4,4,4,4,4,2,5,4,5,4,5,5,1,3,65,19,62,38,44,0,54,2,4,4,,1,,25,37,,,,"1,2",17,6,3,,18,7,,,,,,10,,,,,,,,,,,,,,,,,,26,11,58,11,13,17,11,7,8,26,7,12,12,24,15,9,15,4
144,20 Dec 2021 - 15:24:31 CET,20 Dec 2021 - 15:34:37 CET,0h 10m 6s,0h 10m 4s,1640010271,1640010877,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; STK-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,201.186.243.27,360,,1,2,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,4,4,4,5,4,5,5,4,4,3,4,5,4,5,5,3,2,43,57,64,58,52,0,48,1,8,4,,1,,37,37,No,,,"1,2",27,12,6,,18,6,,,,,,68,,,,,,,,,,,,,,,,,,100,9,113,52,17,20,22,16,6,9,8,8,4,11,7,6,62,24
145,20 Dec 2021 - 15:24:37 CET,20 Dec 2021 - 15:32:08 CET,0h 7m 31s,0h 7m 30s,1640010277,1640010728,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,2800:150:111:a8e:d1a1:fb4:3751:471e,412,,1,1,1,2,1,0,1,0,0,0,,2,,4,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,5,5,3,3,4,5,4,5,5,5,5,5,5,2,1,61,60,73,67,33,0,43,1,1,4,,2,,37,37,,,,"2,1",12,9,7,10,21,9,,21,9,,,14,,,,,,,,,,,,,,,,,,,,86,16,9,24,28,11,25,19,10,7,7,15,19,15,51,8
146,20 Dec 2021 - 15:25:03 CET,20 Dec 2021 - 15:31:00 CET,0h 5m 57s,0h 5m 54s,1640010303,1640010660,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A125M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 11,Chrome 92.0.4515.166,207.248.199.5,384,,1,2,1,3,0,1,1,0,0,0,,1,10000,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,1,3,62,68,93,26,,1,41,2,1,3,,4,,37,37,,,,"1,2",10,6,5,4,13,5,9,,,,,8,,,,,,,,,,,,,,,,,,11,60,52,16,5,8,14,9,8,21,15,7,3,22,13,9,26,5
147,20 Dec 2021 - 15:26:48 CET,20 Dec 2021 - 15:35:59 CET,0h 9m 11s,0h 9m 9s,1640010408,1640010959,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; LM-K510) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,45.232.92.51,412,,1,1,2,,0,0,0,0,0,1,,,,2,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,1,0,25,71,25,,1,50,4,7,2,,5,,37,37,,,,"2,1",10,10,7,,13,,,45,,9,,17,,,,,,,,,,,,,,,,,,,,120,53,9,24,37,35,14,14,13,17,8,21,12,29,31,11
148,20 Dec 2021 - 15:27:03 CET,20 Dec 2021 - 15:32:22 CET,0h 5m 19s,0h 5m 17s,1640010423,1640010742,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; M2101K7BL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,45.232.95.118,393,,1,3,2,,1,0,1,0,0,0,,2,,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,100,78,70,65,16,0,53,2,1,2,,4,,37,37,,,,"2,1",25,16,6,,15,6,,12,9,,,9,,,,,,,,,,,,,,,,,,,,43,31,8,13,16,11,14,15,8,6,4,20,8,24,16,7
149,20 Dec 2021 - 15:27:12 CET,20 Dec 2021 - 15:43:17 CET,0h 16m 5s,0h 16m 0s,1640010432,1640011397,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; MRD-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36",Android 9,Chrome 94.0.4606.85,186.11.85.7,360,,1,2,2,,0,0,0,0,0,1,,2,,3,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,3,28,31,68,72,84,0,48,2,2,4,,1,,37,37,,,,"2,1",13,8,5,,11,5,,545,26,,,9,,,,,,,,,,,,,,,,,,,,68,17,9,11,27,25,55,48,7,6,4,11,16,20,21,6
150,20 Dec 2021 - 15:33:47 CET,20 Dec 2021 - 15:42:23 CET,0h 8m 36s,0h 8m 34s,1640010827,1640011343,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; Redmi 6 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36 EdgW/1.0",Android 9,EdgW 1.0,181.161.80.56,360,,1,2,2,,0,0,0,0,0,1,,2,,3,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1,3,0,45,47,35,48,0,67,2,2,4,,6,,37,37,Es interesante,,,"2,1",20,5,5,,6,6,,24,11,,,7,,,,,,,,,,,,,,,,,,,,51,44,14,20,86,24,46,58,13,7,4,18,16,11,19,19
151,20 Dec 2021 - 15:34:05 CET,20 Dec 2021 - 15:51:09 CET,0h 17m 4s,0h 17m 28s,1640010845,1640011869,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; SM-A105M Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36 EdgW/1.0",Android 10,EdgW 1.0,2800:150:104:160a:e8c4:95c:c261:728b,360,,1,2,2,,0,0,1,0,0,0,,1,5000,4,6,,,1,2,2,2,1,2,2,2,1,,5,5,5,4,1,,2,,4,3,4,1,1,1,0,0,1,1,1,0,0,,,,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,2,1,3,100,74,75,31,38,0,55,2,8,2,,6,,37,37,,151,CBC3_1618573147_0,"2,1",7,6,5,,23,12,21,14,10,,,11,6,13,69,4,64,46,27,32,14,42,13,65,27,14,20,38,38,,,62,43,20,95,33,29,7,40,12,6,4,8,7,8,22,5
152,20 Dec 2021 - 15:34:44 CET,20 Dec 2021 - 15:52:22 CET,0h 17m 38s,0h 18m 50s,1640010884,1640011942,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,186.10.24.186,1920,,1,3,2,,0,0,0,0,0,1,,2,,4,6,,,1,2,2,1,2,1,2,9,1,,5,5,4,5,3,,1,,4,3,3,0,0,0,0,0,0,0,0,1,0,empresas que afectan al cambio climático,,,5,4,5,4,4,4,3,4,5,4,5,5,5,4,4,5,1,3,64,72,81,90,63,0,33,1,3,4,,1,,37,37,,152,CBC3_1618573147_0,"2,1",6,9,4,,16,4,,13,8,,,9,42,47,91,15,52,31,49,29,36,26,27,91,17,37,36,42,49,,,55,31,8,12,30,29,11,27,27,5,4,33,7,9,19,5
153,20 Dec 2021 - 15:35:59 CET,20 Dec 2021 - 15:41:14 CET,0h 5m 15s,0h 5m 13s,1640010959,1640011274,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; moto g(8) power) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,168.196.203.201,412,,1,2,1,7,1,1,1,1,1,0,Pecera,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,5,1,2,58,62,44,57,61,0,57,1,7,4,,4,,37,37,,,,"1,2",9,5,4,10,31,6,,,,,,5,,,,,,,,,,,,,,,,,,19,7,59,23,6,16,14,10,15,4,10,6,5,13,9,14,18,4
