sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Agreement,Q0,Q1,Q1a,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_5_other,firstQ4,Q4a1,firstQ3,firstQ3a,secondQ4,Q4a,Q5,CBC_Random1,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random2,WTP,Q12,Q12_8_other,Q13toQ16_r1,Q13toQ16_r2,Q13toQ16_r3,Q13toQ16_r4,Q17,Q17_4_other,Q18,Q18_5_other,Q991,Q992,Q993,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_9_other,secondQ3,secondQ3a,Q20toQ34_r1,Q20toQ34_r2,Q20toQ34_r3,Q20toQ34_r4,Q20toQ34_r5,Q20toQ34_r6,Q20toQ34_r7,Q20toQ34_r8,Q20toQ34_r9,Q20toQ34_r10,Q20toQ34_r11,Q20toQ34_r12,Q20toQ34_r13,Q20toQ34_r14,Q20toQ34_r15,Q37,Documentaries,Optimism,Q41_1,Q42_1,Q43_1,Q45_1,Q46_1,Prefernottosay_1,Q47,Q48,Q49,Q50,Q50_6_other,Q51,Q51_9_other,Q52,Q53,Comments,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_block_set_1,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,sys_pagetime_31,sys_pagetime_32,sys_pagetime_33,sys_pagetime_34,sys_pagetime_35,sys_pagetime_36,sys_pagetime_37,sys_pagetime_38,sys_pagetime_39,sys_pagetime_40,sys_pagetime_41,sys_pagetime_42,sys_pagetime_43,sys_pagetime_44,sys_pagetime_45,sys_pagetime_46,sys_pagetime_47
204,21 Dec 2021 - 00:57:20 CET,21 Dec 2021 - 01:00:20 CET,0h 3m 0s,0h 3m 0s,1640044640,1640044820,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,2001:8003:a091:5c00:50eb:2ff7:a2d4:4fa3,1731,,1,1,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,2,3,3,2,2,3,3,4,4,2,3,1,3,3,2,2,39,23,67,78,24,0,61,1,5,1,,6,,10,10,,,,"1,2",14,4,4,,6,3,,,,,,5,,,,,,,,,,,,,,,,,,10,9,36,8,5,6,14,6,9,10,8,6,2,6,4,7,9,3
205,21 Dec 2021 - 01:00:57 CET,21 Dec 2021 - 01:17:06 CET,0h 16m 9s,0h 16m 8s,1640044857,1640045826,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,210.1.200.92,1536,,1,1,1,7,1,1,1,0,0,0,,2,,,,,,1,1,3,3,3,3,3,21,1,,4,4,4,4,1,,4,,3,3,3,0,0,0,0,0,0,0,0,1,0,all of the above,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,1,86,65,50,84,50,0,59,1,3,3,,7,,10,10,,205,CBC3_1618573147_0,"1,2",14,29,9,17,76,5,,,,,,63,10,52,15,29,52,20,10,10,7,8,90,28,44,8,12,9,92,26,31,21,13,19,14,8,7,9,34,19,8,4,35,5,6,10,4
206,21 Dec 2021 - 01:05:17 CET,21 Dec 2021 - 01:15:07 CET,0h 9m 50s,0h 9m 46s,1640045117,1640045707,1,5,,Terminate,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Mac OS X 10.11.6,Chrome 96.0.4664.110,2001:8003:5894:dc00:1028:b22:75f4:375d,1920,,1,1,1,2,0,0,1,0,0,0,,1,15,4,5,,,1,1,1,1,1,1,1,10,2,,1,1,1,1,2,,4,,4,4,4,1,1,1,1,1,1,1,0,0,0,,,,5,4,4,4,5,5,4,4,5,5,5,5,5,5,5,1,1,1,50,50,52,56,63,0,67,1,5,2,,9,retired,10,10,no,206,CBC3_1618573147_0,"2,1",88,8,5,12,14,5,7,11,10,,,7,12,26,18,2,20,17,11,7,4,5,13,11,14,12,13,18,29,,,106,14,13,6,6,5,19,4,9,9,4,7,5,20,25,23
207,21 Dec 2021 - 01:07:46 CET,21 Dec 2021 - 01:08:57 CET,0h 1m 11s,0h 1m 10s,1640045266,1640045337,1,2,,Text5,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,103.31.113.160,1680,,1,2,1,1,1,1,1,0,0,0,,2,,3,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,1",27,4,5,15,14,3,,4,6,,,4,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,21 Dec 2021 - 01:08:26 CET,21 Dec 2021 - 01:11:09 CET,0h 2m 43s,0h 2m 42s,1640045306,1640045469,1,2,,Q42,1,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-A530F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 9,Chrome 92.0.4515.166,2001:8003:5c67:bf00:5144:8cc3:abac:64af,360,,1,1,2,,1,0,0,0,0,0,,2,,3,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,2,1,3,3,2,3,3,4,4,2,2,3,2,2,42,,,,,,,,,,,,,,,,,,"2,1",7,5,7,,10,6,,8,6,,,7,,,,,,,,,,,,,,,,,,,,74,12,7,8,12,,,,,,,,,,,
209,21 Dec 2021 - 01:11:40 CET,21 Dec 2021 - 01:17:51 CET,0h 6m 11s,0h 6m 10s,1640045500,1640045871,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,103.55.79.4,1440,,1,1,2,,0,0,0,0,0,1,,,,2,,2,,1,1,3,3,1,3,3,21,2,,4,4,4,3,1,,3,,3,2,2,1,0,0,0,0,0,0,0,0,0,,,,4,4,4,4,4,3,5,4,4,4,4,5,5,4,4,5,2,2,100,0,70,50,50,0,37,2,3,4,,1,,10,10,,209,CBC3_1618573147_0,"2,1",6,6,6,,7,,,6,,5,,6,6,7,7,3,26,7,13,10,7,7,15,11,12,12,14,13,12,,,41,10,5,6,13,6,11,8,10,6,6,4,9,4,10,3
210,21 Dec 2021 - 01:12:06 CET,21 Dec 2021 - 01:15:23 CET,0h 3m 17s,0h 3m 14s,1640045526,1640045723,1,5,,Terminate,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,Windows 10.0,Firefox 95.0,2001:8004:4440:de9a:29c9:f2d4:23b1:39b2,1536,,1,1,1,7,1,0,1,0,0,0,,2,,3,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,3,5,4,4,5,3,2,2,2,5,2,2,1,3,26,50,59,38,54,0,67,2,3,3,,7,,10,10,,,,"2,1",22,5,5,11,7,5,,10,7,,,6,,,,,,,,,,,,,,,,,,,,32,9,6,7,15,6,7,9,8,7,4,5,6,4,11,2
211,21 Dec 2021 - 01:17:58 CET,21 Dec 2021 - 01:21:43 CET,0h 3m 45s,0h 3m 43s,1640045878,1640046103,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-A530F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 9,Chrome 92.0.4515.166,2001:8003:5c67:bf00:5144:8cc3:abac:64af,360,,1,1,2,,1,0,0,0,0,0,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2,2,3,2,2,4,4,3,2,2,4,4,3,3,3,2,2,43,40,48,26,26,0,65,1,3,4,,7,,10,10,,,,"1,2",14,5,5,,3,3,,,,,,6,,,,,,,,,,,,,,,,,,8,5,58,11,5,9,6,5,8,18,7,9,4,6,6,7,23,6
212,21 Dec 2021 - 01:20:51 CET,21 Dec 2021 - 01:32:21 CET,0h 11m 30s,0h 11m 29s,1640046051,1640046741,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,2001:8003:dc0c:c401:5cad:5b50:b21:6f3d,1366,,1,1,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,5,5,3,4,3,3,2,3,2,3,3,4,3,2,4,2,2,47,43,59,40,54,0,51,1,3,2,,1,,10,10,,,,"1,2",74,6,4,,10,4,,,,,,10,,,,,,,,,,,,,,,,,,58,5,476,7,4,14,11,10,7,14,8,10,4,5,4,3,12,3
213,21 Dec 2021 - 01:22:52 CET,21 Dec 2021 - 01:34:15 CET,0h 11m 23s,0h 11m 23s,1640046172,1640046855,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,1.145.2.18,1707,,1,1,2,,1,0,1,1,0,0,,1,,,,,,1,1,2,2,1,2,1,9,1,,4,5,5,3,3,,2,,3,3,4,1,0,1,1,1,1,1,1,0,0,,4,6,5,5,4,4,5,4,2,2,4,2,3,3,4,5,3,6,1,2,83,1,86,50,10,0,57,2,7,5,,4,,10,10,,213,CBC3_1618573147_0,"1,2",12,10,6,,15,5,7,,,,,6,21,53,31,29,47,35,19,16,22,22,24,10,17,12,20,19,26,6,8,49,12,9,11,14,7,15,11,10,6,4,7,7,16,15,4
214,21 Dec 2021 - 01:24:02 CET,21 Dec 2021 - 01:29:00 CET,0h 4m 58s,0h 4m 57s,1640046242,1640046540,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,210.50.254.98,1366,,1,1,2,,0,0,0,0,0,1,,2,,4,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,70,22,52,25,50,0,30,2,5,3,,2,,10,10,,,,"2,1",22,99,67,,5,3,,6,6,,,4,,,,,,,,,,,,,,,,,,,,22,7,4,5,6,6,8,8,7,5,4,4,5,4,9,3
215,21 Dec 2021 - 01:24:40 CET,21 Dec 2021 - 01:35:53 CET,0h 11m 13s,0h 11m 9s,1640046280,1640046953,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,49.198.24.109,1366,,1,1,2,,1,0,1,0,0,0,,2,,,,,,1,1,2,2,1,2,2,15,1,,4,5,5,3,2,,2,,3,4,3,1,0,1,0,0,0,0,0,0,0,,4,7,3,1,3,3,3,4,3,5,4,1,3,3,3,2,3,6,2,2,75,26,30,69,,1,67,1,5,4,,9,semi-retired,10,10,,215,CBC3_1618573147_0,"1,2",6,6,15,,9,4,,,,,,6,17,27,42,24,21,16,12,16,13,26,20,13,17,21,24,23,30,25,12,64,13,6,12,15,8,17,14,20,6,4,7,5,23,13,3
216,21 Dec 2021 - 01:32:50 CET,21 Dec 2021 - 01:40:51 CET,0h 8m 1s,0h 7m 59s,1640046770,1640047251,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,121.213.24.15,1280,,1,1,1,2,1,0,1,0,0,0,,1,120,4,6,,,1,1,1,1,1,2,2,11,1,,5,5,5,5,2,,2,,4,4,4,1,1,1,1,1,1,1,1,0,0,,,,4,5,5,4,5,3,2,2,3,4,5,5,5,4,4,1,3,1,82,83,80,82,60,0,65,1,5,3,,1,,10,10,,216,CBC3_1618573147_0,"2,1",7,8,6,5,8,4,11,5,7,,,6,12,17,10,4,14,15,15,17,6,5,10,9,11,13,5,13,24,,,39,9,7,4,6,6,7,3,92,13,3,4,6,3,13,4
217,21 Dec 2021 - 01:35:05 CET,21 Dec 2021 - 01:38:43 CET,0h 3m 38s,0h 3m 36s,1640046905,1640047123,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,106.70.190.76,1091,,1,1,1,7,0,0,0,0,0,1,,,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,50,50,50,98,,1,63,1,3,1,,1,,10,10,,,,"2,1",7,7,8,22,11,,,13,,4,,5,,,,,,,,,,,,,,,,,,,,21,15,6,8,11,3,2,21,7,7,4,6,5,5,22,3
218,21 Dec 2021 - 01:41:48 CET,21 Dec 2021 - 01:43:40 CET,0h 1m 52s,0h 1m 52s,1640047308,1640047420,1,2,,firstQ4,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,103.31.113.160,1680,,1,1,1,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,100,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,21 Dec 2021 - 01:44:23 CET,21 Dec 2021 - 01:47:29 CET,0h 3m 6s,0h 3m 5s,1640047463,1640047649,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",,Safari 604.1,120.21.189.206,375,,1,3,2,,0,0,1,0,0,0,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,3,2,77,78,72,77,56,1,36,2,8,3,,6,,1,10,,,,"1,2",6,6,5,,5,4,,,,,,8,,,,,,,,,,,,,,,,,,8,7,27,7,5,8,7,4,4,4,13,6,3,5,4,12,30,3
220,21 Dec 2021 - 01:45:59 CET,21 Dec 2021 - 01:49:24 CET,0h 3m 25s,0h 3m 24s,1640047559,1640047764,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,106.71.246.48,1368,,1,1,2,,1,0,0,0,0,0,,2,,4,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,4,3,4,2,3,2,3,4,4,4,5,3,5,2,3,83,0,66,89,49,0,67,2,3,2,,4,,10,10,,,,"2,1",15,7,5,,7,4,,9,10,,,4,,,,,,,,,,,,,,,,,,,,57,8,4,6,12,5,9,9,8,5,3,7,4,4,14,3
221,21 Dec 2021 - 01:55:19 CET,21 Dec 2021 - 02:09:25 CET,0h 14m 6s,0h 14m 4s,1640048119,1640048965,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,202.142.56.141,1440,,1,1,1,3,1,0,1,0,0,0,,2,,4,6,,,1,1,2,1,1,2,1,6,1,,5,4,4,4,2,,2,,3,3,2,1,1,1,1,0,1,1,1,0,0,,,,5,5,4,4,5,3,3,3,3,4,4,5,5,4,3,4,1,3,28,29,70,98,56,0,68,1,5,6,Trade diploma,7,,10,10,,221,CBC3_1618573147_0,"2,1",17,8,6,13,13,6,,13,12,,,8,18,42,27,38,39,24,33,14,23,20,25,20,22,16,23,31,31,,,78,33,8,8,18,12,10,16,12,10,5,8,56,16,25,4
222,21 Dec 2021 - 02:05:53 CET,21 Dec 2021 - 02:22:00 CET,0h 16m 7s,0h 16m 2s,1640048753,1640049720,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,123.243.34.82,1366,,1,1,2,,1,0,0,0,0,0,,2,,3,3,,,1,2,1,2,1,1,2,10,4,,4,4,4,5,2,,2,,3,3,4,1,1,1,1,1,1,1,1,0,0,,,,4,4,2,3,4,5,2,2,2,3,3,2,3,3,3,6,2,2,86,18,73,77,50,0,67,1,1,2,,7,,10,10,,222,CBC3_1618573147_0,"2,1",16,9,6,,13,6,,51,13,,,11,21,62,69,34,19,55,35,11,17,8,25,44,42,29,48,29,27,,,85,20,9,35,22,7,20,25,9,7,3,5,7,4,17,3
223,21 Dec 2021 - 02:08:48 CET,21 Dec 2021 - 02:14:39 CET,0h 5m 51s,0h 5m 50s,1640048928,1640049279,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.34",Windows 10.0,Edg 96.0.1054.34,58.179.175.203,1262,,1,1,2,,0,0,1,0,0,0,,,,1,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,2,5,5,4,5,3,2,5,5,1,1,3,2,19,7,41,9,50,0,60,2,2,3,,7,,10,10,,,,"2,1",35,7,50,,17,,,10,,5,,8,,,,,,,,,,,,,,,,,,,,61,11,9,11,19,11,31,27,15,10,8,7,6,8,14,5
224,21 Dec 2021 - 02:09:31 CET,21 Dec 2021 - 02:14:31 CET,0h 5m 0s,0h 5m 0s,1640048971,1640049271,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,49.193.176.5,1536,,1,1,1,1,1,0,1,0,0,0,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,3,3,3,4,5,5,5,3,2,2,4,5,4,3,5,3,2,58,68,83,85,29,0,67,1,4,1,,9,Retired,10,10,,,,"1,2",7,8,5,6,18,5,,,,,,6,,,,,,,,,,,,,,,,,,9,12,52,10,14,6,10,8,28,14,8,19,5,7,10,23,13,4
225,21 Dec 2021 - 02:11:19 CET,21 Dec 2021 - 02:16:18 CET,0h 4m 59s,0h 4m 56s,1640049079,1640049378,1,5,,Terminate,1,"Mozilla/5.0 (Linux; U; Android 9; en-gb; Redmi Note 8 Pro Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.4.3-g",Android 9,XiaoMi MiuiBrowser,60.241.93.159,393,,1,1,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,3,4,5,5,3,3,3,4,3,4,4,5,5,4,4,2,1,58,72,84,49,53,0,25,2,8,4,,10,,80,10,Na,,,"1,2",18,20,6,,11,7,,,,,,8,,,,,,,,,,,,,,,,,,17,8,55,16,7,12,15,10,12,20,8,9,3,3,4,7,29,9
226,21 Dec 2021 - 02:11:47 CET,21 Dec 2021 - 02:11:47 CET,0h 0m 0s,0h 0m 0s,1640049107,1640049107,1,4,,TERMINATEEARLY,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0/BDHBn9Cx-37,Windows 10.0,Firefox 95.0,49.178.201.95,1920,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,21 Dec 2021 - 02:12:41 CET,21 Dec 2021 - 02:37:30 CET,0h 24m 49s,0h 24m 47s,1640049161,1640050650,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G960F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 10,Chrome 92.0.4515.166,2001:8003:d004:1400:4ce1:76cc:cfd2:a770,360,,1,1,1,1,1,0,0,0,0,0,,2,,4,5,,,1,2,2,1,2,1,2,11,3,,3,4,5,3,2,,2,,3,3,3,1,1,1,1,1,1,1,0,0,0,,,,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,2,1,52,62,60,63,70,0,67,1,4,4,,7,,10,10,,227,CBC3_1618573147_0,"2,1",18,10,10,16,28,6,,88,15,,,12,24,30,22,220,75,53,22,23,16,35,60,48,31,21,63,42,34,,,71,24,15,11,209,15,17,25,14,7,4,18,11,11,28,3
228,21 Dec 2021 - 02:16:31 CET,21 Dec 2021 - 02:20:25 CET,0h 3m 54s,0h 3m 54s,1640049391,1640049625,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,2001:8004:1140:3369:f8a2:c96f:db61:ccd4,1366,,1,1,2,,1,1,1,0,0,0,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,3,3,4,3,4,4,4,4,4,4,4,5,4,4,4,2,3,56,71,66,7,79,0,62,2,3,2,,9,retired,10,10,,,,"1,2",6,7,6,,11,5,,,,,,8,,,,,,,,,,,,,,,,,,6,,43,10,9,13,13,8,10,17,10,8,4,6,5,15,16,4
229,21 Dec 2021 - 02:17:16 CET,21 Dec 2021 - 02:22:36 CET,0h 5m 20s,0h 5m 19s,1640049436,1640049756,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G950F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 9,Chrome 92.0.4515.166,49.197.12.253,360,,1,1,2,,0,0,0,0,0,1,,,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,4,2,2,78,63,66,83,68,0,56,2,6,2,,1,,10,10,,,,"2,1",11,6,6,,12,,,12,,5,,7,,,,,,,,,,,,,,,,,,,,58,12,9,11,19,41,16,33,13,9,4,6,7,6,22,5
230,21 Dec 2021 - 02:22:42 CET,21 Dec 2021 - 02:25:27 CET,0h 2m 45s,0h 2m 40s,1640049762,1640049927,1,5,,Terminate,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",Mac OS X 10.15.6,Safari 15.0,103.105.145.218,1080,,1,1,1,1,0,1,0,0,0,0,,1,500,,,,,1,2,2,2,2,2,1,13,5,,1,2,3,3,2,,2,,4,3,2,0,0,0,0,1,0,0,0,0,0,,2,,1,2,2,3,3,3,3,3,3,2,3,3,2,3,4,2,2,2,84,67,76,77,80,0,24,1,3,4,,2,,2,10,BEST SURVEY EVER,230,CBC3_1618573147_0,"1,2",4,4,5,4,5,3,6,,,,,3,2,2,2,3,15,4,4,4,4,3,3,2,4,5,2,4,3,4,,12,3,2,2,3,2,3,2,3,3,2,2,3,2,8,8
231,21 Dec 2021 - 02:23:50 CET,21 Dec 2021 - 02:26:42 CET,0h 2m 52s,0h 2m 50s,1640049830,1640050002,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,2001:8003:1c14:ed00:b8c9:16b9:5293:fb2d,1733,,1,1,2,,0,0,0,0,0,1,,,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,2,4,1,1,5,2,3,3,5,3,3,2,2,3,2,1,20,58,99,0,55,1,2,3,,2,,10,10,,,,"2,1",9,5,4,,7,,,8,,4,,8,,,,,,,,,,,,,,,,,,,,34,8,4,8,10,9,7,14,7,5,3,3,3,5,11,3
232,21 Dec 2021 - 02:25:47 CET,21 Dec 2021 - 02:27:08 CET,0h 1m 21s,0h 1m 18s,1640049947,1640050028,1,2,,Text5,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,2001:8003:470b:b01:30cd:12cd:2778:d234,1366,,1,1,2,,0,0,0,0,0,1,,1,5,4,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,1",8,13,6,,6,7,14,9,7,,,8,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,21 Dec 2021 - 02:31:07 CET,21 Dec 2021 - 02:36:07 CET,0h 5m 0s,0h 4m 58s,1640050267,1640050567,1,5,,Terminate,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Mac OS X 10.15.6,Safari 15.1,1.120.226.73,1024,,1,1,2,,0,0,0,0,0,1,,2,,3,7,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,5,3,3,5,4,3,1,1,1,3,4,2,2,20,7,12,22,,1,69,1,3,5,,7,,10,10,,,,"2,1",22,11,6,,8,6,,25,14,,,8,,,,,,,,,,,,,,,,,,,,66,13,7,12,14,10,13,18,8,6,4,6,6,6,27,4
