sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Agreement,Q0,Q1,Q1a,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_5_other,firstQ4,Q4a1,firstQ3,firstQ3a,secondQ4,Q4a,Q5,CBC_Random1,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random2,WTP,Q12,Q12_8_other,Q13toQ16_r1,Q13toQ16_r2,Q13toQ16_r3,Q13toQ16_r4,Q17,Q17_4_other,Q18,Q18_5_other,Q991,Q992,Q993,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_9_other,secondQ3,secondQ3a,Q20toQ34_r1,Q20toQ34_r2,Q20toQ34_r3,Q20toQ34_r4,Q20toQ34_r5,Q20toQ34_r6,Q20toQ34_r7,Q20toQ34_r8,Q20toQ34_r9,Q20toQ34_r10,Q20toQ34_r11,Q20toQ34_r12,Q20toQ34_r13,Q20toQ34_r14,Q20toQ34_r15,Q37,Documentaries,Optimism,Q41_1,Q42_1,Q43_1,Q45_1,Q46_1,Prefernottosay_1,Q47,Q48,Q49,Q50,Q50_6_other,Q51,Q51_9_other,Q52,Q53,Comments,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_block_set_1,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,sys_pagetime_31,sys_pagetime_32,sys_pagetime_33,sys_pagetime_34,sys_pagetime_35,sys_pagetime_36,sys_pagetime_37,sys_pagetime_38,sys_pagetime_39,sys_pagetime_40,sys_pagetime_41,sys_pagetime_42,sys_pagetime_43,sys_pagetime_44,sys_pagetime_45,sys_pagetime_46,sys_pagetime_47
140,20 Dec 2021 - 13:31:25 CET,20 Dec 2021 - 13:58:52 CET,0h 27m 27s,0h 27m 41s,1640003485,1640005132,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; itel L5006S Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/88.0.4324.181 Mobile Safari/537.36 Vinebre",Android 10,Chrome 88.0.4324.181,105.160.69.209,320,,1,1,2,,0,0,0,0,0,1,,2,,4,3,,,1,3,3,3,3,1,3,2,6,,4,4,4,4,1,,1,,4,4,4,1,0,0,1,1,1,1,1,0,0,,,,3,1,2,2,4,3,3,4,4,4,4,4,4,4,4,4,2,3,7,20,74,98,,1,30,2,7,3,,6,,91,91,Interesting,140,CBC3_1618573147_0,"2,1",50,31,25,,28,11,,33,31,,,20,73,134,66,94,14,16,125,22,12,27,19,30,37,64,34,35,53,,,209,35,16,26,64,33,30,38,20,22,12,24,17,13,41,18
141,20 Dec 2021 - 13:41:17 CET,20 Dec 2021 - 13:44:09 CET,0h 2m 52s,0h 2m 52s,1640004077,1640004249,1,2,,Text4,1,"Mozilla/5.0 (Linux; Android 6.0; TECNO W2 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",Android 6.0,Chrome 55.0.2883.91,154.159.56.66,320,,1,1,2,,0,1,1,0,0,0,,1,5600,3,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,1",19,13,10,,31,10,13,27,13,,,10,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,20 Dec 2021 - 13:55:27 CET,20 Dec 2021 - 14:16:37 CET,0h 21m 10s,0h 21m 7s,1640004927,1640006197,1,2,,Q46,1,"Mozilla/5.0 (Linux; Android 9; CPH2015) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.92 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.92,105.163.182.217,360,,1,1,2,,0,0,1,0,0,0,,2,,3,6,,,1,2,2,2,1,1,2,9,1,,4,4,5,4,3,,2,,4,4,2,1,0,1,1,1,0,1,0,0,0,,,,4,4,4,5,4,3,5,5,4,4,4,4,5,4,5,7,2,2,28,85,85,67,,,,,,,,,,,,,142,CBC3_1618573147_0,"2,1",9,9,10,,14,10,,17,17,,,47,45,80,59,27,74,65,40,65,48,71,24,17,27,25,21,50,89,,,146,13,8,46,35,13,31,24,,,,,,,,
143,20 Dec 2021 - 13:57:35 CET,20 Dec 2021 - 14:10:07 CET,0h 12m 32s,0h 12m 29s,1640005055,1640005807,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,41.90.70.27,1366,,1,1,1,1,1,0,0,0,0,0,,2,,,,,,1,3,3,3,3,3,3,21,4,,1,1,1,5,3,,2,,4,3,4,1,1,1,1,1,0,0,1,0,0,,4,4,5,4,5,5,5,4,3,4,5,3,5,5,4,4,4,6,2,3,50,50,66,63,24,0,53,2,8,4,,4,,91,91,,143,CBC3_1618573147_0,"1,2",45,9,14,11,13,5,,,,,,8,19,38,49,67,20,10,8,8,8,6,11,26,30,18,26,28,21,18,19,71,21,12,14,22,11,9,8,10,10,6,10,6,8,37,4
144,20 Dec 2021 - 14:04:34 CET,20 Dec 2021 - 14:41:42 CET,0h 37m 8s,0h 37m 5s,1640005474,1640007702,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,41.90.64.225,1366,,1,1,1,1,1,0,0,0,0,0,,2,,,,,,1,2,2,1,2,2,1,14,3,,4,5,5,3,2,,2,,3,4,3,1,0,0,1,1,0,0,0,0,0,,4,6,3,4,4,4,5,5,4,4,5,4,5,5,4,4,4,7,1,3,87,50,87,33,69,0,58,2,4,3,,6,,91,91,,144,CBC3_1618573147_0,"1,2",32,72,14,21,16,10,,,,,,18,28,132,132,67,30,35,97,40,49,92,22,52,26,31,29,68,42,25,23,276,120,14,131,90,191,66,42,21,10,6,23,16,11,19,18
145,20 Dec 2021 - 14:22:28 CET,20 Dec 2021 - 14:34:12 CET,0h 11m 44s,0h 13m 24s,1640006548,1640007252,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; CPH2015) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.92 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.92,105.163.182.2,360,,1,1,2,,0,0,1,0,0,0,,2,,3,5,,,1,1,1,1,2,2,1,9,1,,4,4,5,4,3,,2,,3,3,1,1,0,1,0,0,1,1,0,0,0,,,,4,5,4,5,4,3,5,5,4,4,4,5,5,4,5,7,2,2,21,85,83,75,23,0,19,2,1,1,,8,,91,91,This was a really good survey.....thank you for this opportunity...I'm really looking forward for the next survey,145,CBC3_1618573147_0,"2,1",8,6,6,,10,13,,13,10,,,17,2,4,4,13,7,96,27,7,7,7,40,7,15,8,16,33,11,,,97,64,20,10,12,13,12,7,7,9,5,9,12,11,42,42
146,20 Dec 2021 - 14:27:48 CET,20 Dec 2021 - 14:41:39 CET,0h 13m 51s,0h 13m 48s,1640006868,1640007699,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-M315F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,41.80.238.35,384,,1,1,2,,0,0,1,0,0,0,,2,,,,,,1,1,2,2,1,1,1,12,5,,5,5,5,5,3,,2,,3,3,4,1,1,0,1,1,1,0,1,0,0,,4,3,3,3,5,5,5,2,5,5,5,5,5,5,5,2,5,6,1,1,96,74,71,67,100,0,34,2,5,3,,1,,91,91,,146,CBC3_1618573147_0,"1,2",12,6,7,,20,6,,,,,,7,21,34,70,16,29,27,40,25,11,11,24,16,19,31,21,28,34,15,9,91,14,33,8,14,8,8,33,7,6,3,25,10,7,24,10
147,20 Dec 2021 - 14:32:51 CET,20 Dec 2021 - 14:48:30 CET,0h 15m 39s,0h 15m 33s,1640007171,1640008110,1,5,,Terminate,1,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,Windows 7,Firefox 91.0,154.122.142.9,1024,,1,1,1,6,0,1,1,0,0,0,,1,200,4,6,,,1,2,1,2,2,2,2,16,1,,1,1,1,2,3,,2,,4,4,4,0,0,0,1,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,7,1,1,99,99,100,97,87,0,37,1,2,4,,4,,91,91,very engaging and also educative,147,CBC3_1618573147_0,"2,1",6,8,9,10,13,7,13,16,8,,,17,5,3,38,12,83,9,7,23,5,9,14,13,14,15,60,136,73,,,158,12,10,8,13,11,7,10,12,7,4,13,5,8,17,18
148,20 Dec 2021 - 14:33:56 CET,20 Dec 2021 - 14:38:45 CET,0h 4m 49s,0h 4m 49s,1640007236,1640007525,1,2,,Q5,1,"Mozilla/5.0 (Linux; Android 10; MAR-LX1A Build/HUAWEIMAR-L21MEB; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,41.90.64.228,360,,1,1,2,,0,1,1,0,0,0,,2,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,1",37,8,7,,15,236,,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,20 Dec 2021 - 14:35:32 CET,20 Dec 2021 - 14:42:44 CET,0h 7m 12s,0h 8m 56s,1640007332,1640007764,1,2,,Q18,1,"Mozilla/5.0 (Linux; U; Android 9; en-ke; itel W6004 Build/PPR1.180610.011) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.116 Mobile Safari/537.36 PHX/8.9",Android 9,PHX 8.9,154.159.238.112,320,,1,1,1,2,1,1,1,0,0,0,,2,,4,6,,,1,3,3,2,3,3,3,2,6,,4,4,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,CBC3_1618573147_0,"2,1",18,11,13,16,57,8,,154,54,,,11,7,4,18,6,17,7,11,6,6,7,15,20,16,10,,,,,,,,,,,,,,,,,,,,,
150,20 Dec 2021 - 14:36:28 CET,20 Dec 2021 - 14:58:39 CET,0h 22m 11s,0h 22m 9s,1640007388,1640008719,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.1.0; TECNO CA8S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Android 8.1.0,Chrome 96.0.4664.45,105.160.46.7,360,,1,1,2,,0,0,1,1,0,0,,2,,4,6,,,1,1,2,2,2,1,1,12,1,,1,5,5,4,3,,2,,3,1,1,1,1,1,1,1,1,1,1,0,0,,,,5,4,5,5,5,4,5,5,4,4,5,5,5,5,5,7,1,1,95,82,82,100,0,0,29,1,1,5,,2,,91,91,,150,CBC3_1618573147_0,"2,1",83,20,9,,23,16,,24,12,,,9,43,86,106,222,27,38,29,16,21,33,45,29,39,35,19,35,29,,,74,15,19,15,52,17,21,34,23,25,4,13,10,10,25,7
151,20 Dec 2021 - 14:39:23 CET,20 Dec 2021 - 15:11:47 CET,0h 32m 24s,0h 32m 18s,1640007563,1640009507,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.1.0; Lenovo L18021 Build/O11019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36",Android 8.1.0,Chrome 68.0.3440.91,197.182.49.47,360,,1,1,2,,0,0,0,0,0,1,,2,,4,6,,,1,1,2,1,1,1,2,12,2,,5,5,5,4,2,,2,,3,1,1,0,1,1,1,1,1,1,0,0,0,,,,5,5,5,5,5,4,5,5,4,4,5,5,5,5,4,7,2,1,33,70,96,73,15,0,40,2,2,3,,1,,91,91,,151,CBC3_1618573147_0,"2,1",7,12,10,,16,8,,24,12,,,13,6,26,502,7,59,8,25,46,21,19,23,23,237,28,25,448,22,,,80,24,12,15,21,11,14,17,12,16,5,21,15,21,28,6
152,20 Dec 2021 - 14:42:56 CET,20 Dec 2021 - 15:13:03 CET,0h 30m 7s,0h 39m 26s,1640007776,1640009583,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A305F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,102.6.116.52,412,,1,3,2,,0,0,0,0,0,1,,1,,4,5,,,1,1,2,1,2,1,1,12,5,,5,5,5,5,2,,2,,4,4,4,0,0,1,1,0,0,1,0,0,0,,,,5,4,5,3,4,5,5,3,5,2,4,4,5,2,3,7,3,2,85,81,63,72,78,0,46,2,4,3,,1,,91,91,,152,CBC3_1618573147_0,"2,1",15,13,6,,12,7,17,14,42,,,7,259,173,202,135,114,22,35,58,32,18,43,41,54,25,25,29,58,,,86,56,25,28,67,29,48,92,12,21,6,38,10,7,22,13
153,20 Dec 2021 - 14:49:02 CET,20 Dec 2021 - 14:49:49 CET,0h 0m 47s,0h 0m 47s,1640008142,1640008189,1,2,,Q20toQ34,1,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 8.1,Chrome 96.0.4664.110,41.89.10.241,1366,,1,2,2,,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2",9,11,5,,9,7,,,,,,5,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,
154,20 Dec 2021 - 14:54:39 CET,20 Dec 2021 - 15:05:44 CET,0h 11m 5s,0h 12m 41s,1640008479,1640009144,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; P30 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.92 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.92,154.159.238.16,360,,1,1,1,4,0,1,1,0,0,0,,2,,,,,,1,1,1,2,2,2,2,9,2,,5,4,4,4,3,,2,,4,3,4,1,1,1,1,1,1,1,1,0,0,,4,6,5,3,5,5,5,3,3,4,5,4,5,5,5,5,5,6,1,2,45,69,59,82,58,0,34,1,1,3,,4,,91,91,,154,CBC3_1618573147_0,"1,2",36,5,5,10,23,7,,,,,,5,24,40,32,33,21,13,12,4,4,5,14,18,34,20,47,19,20,54,29,51,11,9,10,17,8,10,20,13,7,5,11,9,7,21,5
155,20 Dec 2021 - 15:01:39 CET,20 Dec 2021 - 15:06:19 CET,0h 4m 40s,0h 4m 34s,1640008899,1640009179,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A107F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,105.161.9.2,412,,1,1,2,,1,0,1,0,0,0,,2,,4,6,,,1,1,1,2,2,2,1,12,1,,5,5,5,5,1,,1,,4,4,4,1,1,1,1,1,1,1,1,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,1,1,86,79,82,100,,0,33,2,2,3,,2,,91,91,,155,CBC3_1618573147_0,"2,1",9,6,4,,4,5,,4,3,,,4,2,2,4,2,5,5,10,3,3,6,6,7,7,6,5,9,14,,,30,16,6,5,8,9,6,11,6,6,2,8,6,5,20,4
156,20 Dec 2021 - 15:07:19 CET,20 Dec 2021 - 15:19:29 CET,0h 12m 10s,0h 12m 7s,1640009239,1640009969,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 6.0; TECNO-N8S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",Android 6.0,Chrome 83.0.4103.106,154.122.88.79,320,,1,1,1,6,0,1,1,0,0,0,,1,2000,,,,,1,1,2,1,1,1,1,8,1,,1,3,1,1,3,,2,,3,4,3,1,1,1,1,1,1,1,1,0,0,,4,6,5,4,5,5,5,4,5,5,4,5,5,5,5,4,4,5,1,2,67,72,75,78,55,0,31,1,3,4,,1,,91,91,Nice survey,156,CBC3_1618573147_0,"1,2",15,9,7,10,14,6,15,,,,,8,32,58,73,20,19,9,10,8,17,6,20,16,20,25,12,19,17,33,12,48,16,7,11,22,9,11,14,10,10,3,14,7,6,30,14
157,20 Dec 2021 - 15:08:31 CET,20 Dec 2021 - 15:31:52 CET,0h 23m 21s,0h 23m 15s,1640009311,1640010712,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 6.0; CRO-L02) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.74 Mobile Safari/537.36",Android 6.0,Chrome 95.0.4638.74,105.161.181.58,320,,1,1,1,6,0,1,1,1,0,0,,1,3000,4,6,,,1,2,1,1,1,1,2,18,1,,5,4,5,4,3,,1,,4,3,4,1,0,1,1,1,0,1,1,0,0,,,,5,5,4,4,5,5,5,3,5,3,4,3,5,5,4,7,1,1,67,80,82,68,27,0,34,1,1,2,,1,,91,91,Somehow simple and interesting.,157,CBC3_1618573147_0,"2,1",14,20,10,22,31,10,26,39,15,,,16,73,58,66,49,99,34,26,16,19,13,50,29,46,34,27,54,31,,,99,40,15,20,41,14,16,23,27,15,7,21,17,13,66,48
158,20 Dec 2021 - 15:08:56 CET,20 Dec 2021 - 15:19:31 CET,0h 10m 35s,0h 10m 31s,1640009336,1640009971,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; TECNO CG6 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36",Android 12,Chrome 91.0.4472.114,154.159.238.42,360,,1,1,1,2,1,0,0,0,0,0,,1,29000,3,6,,,1,2,1,2,2,2,1,7,1,,5,4,4,5,1,,2,,3,4,4,1,0,1,1,1,0,1,1,0,0,,,,5,4,4,5,4,2,5,5,4,5,5,5,5,5,5,7,1,1,64,69,87,74,73,0,32,1,4,4,,2,,91,91,,158,CBC3_1618573147_0,"2,1",6,7,6,10,12,6,15,20,11,,,6,20,41,45,35,11,14,8,4,7,6,14,13,33,17,15,16,19,,,50,18,8,11,14,6,10,4,15,9,4,10,12,8,35,6
159,20 Dec 2021 - 15:09:52 CET,20 Dec 2021 - 15:26:24 CET,0h 16m 32s,0h 16m 29s,1640009392,1640010384,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; TECNO KD7h Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/94.0.4606.71 Mobile Safari/537.36",Android 10,Chrome 94.0.4606.71,105.160.100.73,360,,1,1,1,2,1,1,1,0,0,0,,,,1,,1,1000,1,2,2,1,2,2,2,11,2,,4,4,4,4,3,,2,,3,3,3,1,1,0,1,0,1,1,0,0,0,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,2,75,67,75,73,70,0,48,2,3,2,,9,Business,91,91,,159,CBC3_1618573147_0,"2,1",22,27,24,20,44,,,48,,34,14,11,56,49,38,9,20,13,14,11,15,21,25,18,28,33,15,29,34,,,55,31,17,18,30,14,13,15,17,13,4,10,6,36,43,17
160,20 Dec 2021 - 15:10:17 CET,20 Dec 2021 - 15:17:59 CET,0h 7m 42s,0h 7m 43s,1640009417,1640009879,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; Infinix X604) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.92 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.92,105.160.70.127,424,,1,1,1,4,1,1,1,1,0,0,,2,,,,,,1,1,1,2,2,1,2,11,2,,4,4,5,4,2,,4,,2,2,4,0,0,0,1,1,0,0,1,0,0,,4,5,2,2,4,3,4,4,4,4,5,5,4,4,3,5,5,5,2,1,23,76,89,97,10,0,20,1,3,2,,8,,91,91,,160,CBC3_1618573147_0,"1,2",4,6,9,7,10,6,,,,,,7,8,3,10,41,15,12,6,5,5,3,9,10,14,17,17,12,18,13,6,37,7,7,7,11,12,10,12,10,12,4,14,9,5,30,5
161,20 Dec 2021 - 15:10:21 CET,20 Dec 2021 - 15:20:07 CET,0h 9m 46s,0h 9m 42s,1640009421,1640010007,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; CPH2185 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36",Android 10,Chrome 83.0.4103.106,105.161.157.102,360,,1,3,2,,0,1,1,1,0,0,,2,,,,,,1,2,1,2,2,1,2,3,5,,5,5,5,5,1,,1,,4,4,4,1,1,1,1,1,1,1,1,0,0,,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,1,1,100,100,100,100,100,1,21,2,1,4,,8,,91,91,,161,CBC3_1618573147_0,"1,2",7,9,7,,14,6,,,,,,6,49,15,21,10,24,38,12,7,6,5,9,9,12,21,7,16,26,21,6,43,14,16,32,12,9,10,16,6,5,3,4,5,13,31,7
162,20 Dec 2021 - 15:10:43 CET,20 Dec 2021 - 15:22:16 CET,0h 11m 33s,0h 11m 32s,1640009443,1640010136,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; M2010J19SG Build/QKQ1.200830.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/94.0.4606.85 Mobile Safari/537.36",Android 10,Chrome 94.0.4606.85,102.0.18.227,480,,1,1,1,4,0,1,1,1,0,0,,1,1000000,4,5,,,1,1,2,2,2,1,1,16,3,,5,4,5,3,2,,2,,3,4,4,1,1,0,1,1,1,0,1,0,0,,,,5,5,3,5,4,5,5,4,4,5,5,4,4,5,4,7,1,3,77,79,73,78,24,0,40,1,6,5,,1,,91,91,,162,CBC3_1618573147_0,"2,1",67,9,36,21,18,5,9,23,72,,,11,25,21,25,12,44,9,25,8,7,7,32,13,22,10,13,23,15,,,39,9,6,13,12,7,20,5,11,6,3,14,4,6,18,4
163,20 Dec 2021 - 15:10:46 CET,20 Dec 2021 - 15:33:26 CET,0h 22m 40s,0h 23m 34s,1640009446,1640010806,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 5.1; TECNO-L8Plus Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.96 Mobile Safari/537.36",Android 5.1,Chrome 78.0.3904.96,154.159.238.77,360,,1,3,2,,0,0,0,0,0,1,,2,,4,6,,,1,2,2,1,1,1,2,8,2,,4,4,3,3,3,,2,,4,4,4,1,1,1,1,1,1,1,1,0,0,,,,5,4,4,5,5,5,5,5,5,4,5,5,5,4,5,6,1,1,72,81,84,87,52,0,31,2,8,4,,4,,91,91,,163,CBC3_1618573147_0,"2,1",80,66,7,,16,8,,28,11,,,11,40,67,136,88,66,66,70,88,44,27,46,43,26,34,19,33,56,,,62,22,10,17,26,17,16,31,12,10,3,6,10,10,30,8
164,20 Dec 2021 - 15:11:15 CET,20 Dec 2021 - 15:33:37 CET,0h 22m 22s,0h 31m 42s,1640009475,1640010817,1,2,,Q17,1,"Mozilla/5.0 (Linux; Android 10; SM-J400F Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.92 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.92,154.159.238.78,412,,1,1,1,2,1,0,1,0,0,0,,1,2000,,,,,1,2,2,1,2,1,2,11,5,,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,CBC3_1618573147_0,"1,2",86,22,18,37,54,9,19,,,,,14,50,108,134,108,102,310,79,33,58,52,45,111,259,,,,,,,,,,,,,,,,,,,,,,
165,20 Dec 2021 - 15:11:28 CET,20 Dec 2021 - 15:29:28 CET,0h 18m 0s,0h 20m 41s,1640009488,1640010568,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; Nokia 6.1 Plus) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.96 Mobile Safari/537.36",Android 10,Chrome 83.0.4103.96,102.166.105.128,412,,1,1,2,,1,1,1,0,0,0,,1,,4,5,,,1,2,1,2,1,2,2,14,5,,5,4,3,4,3,,4,,3,4,4,1,1,1,1,1,1,1,1,0,0,,,,4,5,5,5,5,3,5,5,4,5,4,5,5,5,5,6,1,1,26,100,74,59,,1,,1,5,4,,1,,91,91,The survey was more educative and touches on the real life situation,165,CBC3_1618573147_0,"2,1",12,29,10,,24,8,14,28,25,,,17,47,36,20,10,53,37,11,6,9,5,18,22,34,19,7,31,108,,,93,27,26,59,34,13,20,39,23,11,11,37,20,22,27,70
166,20 Dec 2021 - 15:11:38 CET,20 Dec 2021 - 15:34:45 CET,0h 23m 7s,0h 23m 2s,1640009498,1640010885,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; TECNO CC7 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.104,196.202.217.18,360,,1,1,1,3,1,1,1,0,0,0,,1,20000,4,4,,,1,2,1,1,1,1,2,15,1,,5,5,5,4,3,,2,,4,4,4,1,1,1,1,1,1,1,1,0,0,,,,5,4,5,5,4,4,4,4,5,4,5,5,5,4,5,6,1,2,90,88,89,88,24,0,41,2,6,4,,1,,91,91,Informative,166,CBC3_1618573147_0,"2,1",9,14,5,10,15,5,11,30,10,,,7,8,21,20,4,86,478,53,67,10,20,24,18,26,13,21,15,25,,,69,15,6,9,17,17,8,54,36,13,5,27,25,15,29,21
167,20 Dec 2021 - 15:11:41 CET,20 Dec 2021 - 15:25:52 CET,0h 14m 11s,0h 14m 9s,1640009501,1640010352,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,197.232.121.234,1600,,1,1,1,1,0,0,1,0,0,0,,2,,4,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,5,5,4,3,3,3,4,1,1,4,74,30,93,75,76,0,42,1,5,4,,4,,91,91,A good survey material.,,,"2,1",171,15,16,24,152,21,,36,29,,,13,,,,,,,,,,,,,,,,,,,,127,24,22,72,29,20,27,48,22,12,3,35,10,22,44,26
