sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Agreement,Q0,Q1,Q1a,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_5_other,firstQ4,Q4a1,firstQ3,firstQ3a,secondQ4,Q4a,Q5,CBC_Random1,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random2,WTP,Q12,Q12_8_other,Q13toQ16_r1,Q13toQ16_r2,Q13toQ16_r3,Q13toQ16_r4,Q17,Q17_4_other,Q18,Q18_5_other,Q991,Q992,Q993,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_9_other,secondQ3,secondQ3a,Q20toQ34_r1,Q20toQ34_r2,Q20toQ34_r3,Q20toQ34_r4,Q20toQ34_r5,Q20toQ34_r6,Q20toQ34_r7,Q20toQ34_r8,Q20toQ34_r9,Q20toQ34_r10,Q20toQ34_r11,Q20toQ34_r12,Q20toQ34_r13,Q20toQ34_r14,Q20toQ34_r15,Q37,Documentaries,Optimism,Q41_1,Q42_1,Q43_1,Q45_1,Q46_1,Prefernottosay_1,Q47,Q48,Q49,Q50,Q50_6_other,Q51,Q51_9_other,Q52,Q53,Comments,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_block_set_1,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,sys_pagetime_31,sys_pagetime_32,sys_pagetime_33,sys_pagetime_34,sys_pagetime_35,sys_pagetime_36,sys_pagetime_37,sys_pagetime_38,sys_pagetime_39,sys_pagetime_40,sys_pagetime_41,sys_pagetime_42,sys_pagetime_43,sys_pagetime_44,sys_pagetime_45,sys_pagetime_46,sys_pagetime_47
153,20 Dec 2021 - 15:00:27 CET,20 Dec 2021 - 15:05:52 CET,0h 5m 25s,0h 5m 25s,1640008827,1640009152,1,5,,Terminate,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,Windows 10.0,Firefox 95.0,2001:f73:6980:100:8d16:260:492e:4580,1249,,1,1,2,,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,1,1,4,3,3,2,3,3,1,1,1,5,1,2,5,2,3,58,13,28,36,48,0,38,1,5,4,,1,,88,88,,,,"1,2",4,34,4,,8,3,,,,,,5,,,,,,,,,,,,,,,,,,15,10,65,13,5,11,18,8,12,30,23,7,2,8,5,4,33,2
154,20 Dec 2021 - 15:05:13 CET,20 Dec 2021 - 15:13:35 CET,0h 8m 22s,0h 8m 22s,1640009113,1640009615,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 7,Chrome 96.0.4664.110,240f:c5:b971:1:c97:b152:c2bb:f1d8,1366,,1,1,2,,0,0,0,0,0,1,,2,,,,,,1,1,1,2,2,2,2,5,4,,4,5,4,4,2,,2,,3,3,3,1,1,0,0,0,0,0,0,0,0,,2,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,20,20,25,22,54,0,39,2,3,4,,6,,88,88,,154,CBC3_1618573147_0,"1,2",4,4,3,,5,3,,,,,,4,4,3,25,3,13,6,13,7,8,17,21,14,15,14,36,40,46,3,,16,4,5,36,27,57,4,4,5,5,3,5,4,3,15,2
155,20 Dec 2021 - 15:07:29 CET,20 Dec 2021 - 15:21:56 CET,0h 14m 27s,0h 14m 24s,1640009249,1640010116,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 7,Chrome 96.0.4664.110,2400:4051:4bc0:1200:50f3:2dca:4cd0:f273,1280,,1,2,2,,0,0,0,0,0,1,,2,,4,5,,,1,3,1,1,2,2,1,3,5,,4,5,5,4,1,,1,,3,3,3,1,1,1,1,0,1,0,1,0,0,,,,4,5,5,5,5,4,4,4,5,2,2,4,5,2,3,5,2,4,11,3,57,34,93,0,35,2,5,4,,4,,88,88,,155,CBC3_1618573147_0,"2,1",7,7,26,,24,20,,37,17,,,18,6,14,15,3,17,8,30,4,5,33,30,35,25,25,36,12,56,,,32,13,16,19,13,7,10,38,67,18,3,12,17,9,24,63
156,20 Dec 2021 - 15:12:04 CET,20 Dec 2021 - 15:14:45 CET,0h 2m 41s,0h 2m 40s,1640009524,1640009685,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.0.0; 702SO) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 8.0.0,Chrome 96.0.4664.104,2404:7a81:c9c0:b200:f180:373a:669c:2443,360,,1,1,2,,0,1,0,0,0,0,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,3,4,3,3,3,3,4,3,4,3,3,3,3,4,2,3,23,21,28,44,35,0,49,1,5,2,,1,,88,88,,,,"1,2",9,5,3,,12,5,,,,,,4,,,,,,,,,,,,,,,,,,6,6,26,5,3,5,4,3,3,3,4,5,3,19,4,3,26,3
157,20 Dec 2021 - 15:13:16 CET,20 Dec 2021 - 15:16:52 CET,0h 3m 36s,0h 3m 34s,1640009596,1640009812,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,240b:10:2320:d00:6c16:c696:85c6:9ce2,1611,,1,1,2,,0,0,0,0,0,1,,2,,4,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,4,2,3,52,75,54,33,26,0,56,1,2,4,,6,,88,88,,,,"2,1",54,8,3,,4,3,,8,4,,,6,,,,,,,,,,,,,,,,,,,,31,7,4,18,8,6,9,17,10,5,3,8,5,4,41,2
158,20 Dec 2021 - 15:14:02 CET,20 Dec 2021 - 15:25:02 CET,0h 11m 0s,0h 11m 0s,1640009642,1640010302,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,121.81.111.187,1366,,1,2,1,1,0,0,0,0,0,1,,2,,4,5,,,1,2,1,2,1,1,2,21,5,,4,5,4,3,1,,3,,3,4,4,1,1,1,1,1,1,1,1,0,0,,,,3,2,2,3,3,1,3,3,2,1,1,1,4,2,1,5,2,3,63,11,29,77,,1,19,1,7,2,,8,,88,88,,158,CBC3_1618573147_0,"2,1",45,6,7,3,13,3,,7,6,,,5,8,9,12,8,14,24,12,8,20,13,6,8,12,9,11,12,13,,,40,6,175,9,91,6,11,11,5,5,13,5,5,5,20,4
159,20 Dec 2021 - 15:14:06 CET,20 Dec 2021 - 15:17:28 CET,0h 3m 22s,0h 3m 20s,1640009646,1640009848,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,219.174.239.87,1366,,1,1,2,,0,0,0,0,0,1,,2,,4,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,4,4,3,3,4,4,3,3,3,3,3,5,4,2,3,43,55,43,39,52,0,39,1,3,4,,1,,88,88,,,,"2,1",23,75,3,,4,3,,6,4,,,12,,,,,,,,,,,,,,,,,,,,14,3,4,5,3,3,3,2,6,5,2,5,4,3,28,3
160,20 Dec 2021 - 15:17:05 CET,20 Dec 2021 - 15:30:58 CET,0h 13m 53s,0h 26m 25s,1640009825,1640010658,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.0.0; 701SH) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 8.0.0,Chrome 96.0.4664.104,2400:2412:562:c800:59b6:76d:16ca:344f,360,,1,1,2,,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,3,3,3,4,3,3,3,3,4,3,3,3,3,3,4,2,3,94,67,62,74,45,0,51,1,4,2,,1,,88,88,,,,"1,2",11,6,17,,44,55,,,,,,24,,,,,,,,,,,,,,,,,,32,12,106,43,19,28,13,12,11,93,7,36,522,61,15,7,30,5
161,20 Dec 2021 - 15:20:16 CET,20 Dec 2021 - 15:27:29 CET,0h 7m 13s,0h 7m 11s,1640010016,1640010449,1,5,,Terminate,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,Windows 10.0,Firefox 95.0,1.33.71.61,1760,,1,3,2,,0,0,0,0,0,1,,2,,,,,,1,1,2,1,1,2,1,9,1,,5,5,5,4,3,,1,,3,2,3,1,1,0,1,1,1,1,1,0,0,,4,3,4,4,5,5,5,4,3,3,3,3,4,4,4,3,3,4,2,3,46,44,55,53,53,0,53,2,4,2,,4,,88,88,,161,CBC3_1618573147_0,"1,2",15,6,3,,9,4,,,,,,5,8,9,8,3,22,13,10,12,14,39,8,11,16,11,10,24,19,11,8,40,12,5,7,9,7,7,11,9,5,3,6,3,6,16,2
162,20 Dec 2021 - 15:21:52 CET,20 Dec 2021 - 15:25:39 CET,0h 3m 47s,0h 3m 45s,1640010112,1640010339,1,5,,Terminate,1,"Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1",,Safari 604.1,221.121.221.51,704,,1,2,2,,0,0,0,0,0,1,,2,,4,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,4,4,2,3,4,3,4,3,3,3,4,4,2,3,63,39,60,64,49,0,39,2,3,4,,6,,88,88,,,,"2,1",50,38,4,,5,2,,6,5,,,12,,,,,,,,,,,,,,,,,,,,28,8,5,4,6,4,4,3,8,3,3,10,5,8,51,3
163,20 Dec 2021 - 15:27:39 CET,20 Dec 2021 - 15:34:14 CET,0h 6m 35s,0h 6m 30s,1640010459,1640010854,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,240f:ca:5940:1:c119:77c3:bf67:a6af,1280,,1,1,2,,1,0,0,0,0,0,,2,,4,5,,,1,1,1,2,2,3,1,21,3,,4,4,4,3,2,,1,,3,3,3,1,0,0,1,0,0,0,0,0,0,,,,5,3,3,5,3,3,3,3,3,3,3,3,4,4,3,5,2,3,69,71,63,72,43,0,33,2,6,4,,1,,88,88,,163,CBC3_1618573147_0,"2,1",54,7,4,,10,5,,5,6,,,6,3,4,24,2,5,14,12,13,14,9,14,7,15,8,9,12,11,,,34,9,5,12,9,6,7,9,5,28,3,6,5,6,24,3
164,20 Dec 2021 - 15:27:57 CET,20 Dec 2021 - 15:34:13 CET,0h 6m 16s,0h 6m 15s,1640010477,1640010853,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,2400:4052:6061:7e00:ec77:69f1:5f6:2a5a,1162,,1,1,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,4,4,5,4,4,4,4,4,4,4,4,5,4,5,5,2,3,83,50,54,57,44,0,50,1,3,1,,6,,88,88,,,,"1,2",25,26,4,,7,5,,,,,,32,,,,,,,,,,,,,,,,,,27,42,33,10,6,6,45,6,6,13,9,46,3,7,3,3,33,3
165,20 Dec 2021 - 15:28:30 CET,20 Dec 2021 - 15:31:41 CET,0h 3m 11s,0h 3m 7s,1640010510,1640010701,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SCV48) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 11,Chrome 92.0.4515.166,111.99.247.203,412,,1,1,1,1,0,1,0,0,0,0,,,,2,,1,2000,1,2,3,2,2,2,1,6,4,,4,3,3,2,2,,2,,3,3,2,0,0,0,1,0,0,1,0,0,0,,,,3,3,4,4,3,2,2,4,5,2,4,4,5,2,3,5,2,2,67,30,72,62,,1,42,1,6,4,,1,,88,88,またぜひ参加したいです,165,CBC3_1618573147_0,"2,1",4,5,3,3,3,,,4,,2,6,6,1,2,2,3,3,2,3,3,3,5,5,6,6,2,2,5,3,,,15,7,4,3,2,4,2,2,3,4,3,6,3,3,30,8
166,20 Dec 2021 - 15:28:42 CET,20 Dec 2021 - 15:35:53 CET,0h 7m 11s,0h 7m 10s,1640010522,1640010953,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,220.1.62.141,1536,,1,1,2,,0,0,0,0,0,1,,,,1,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,5,6,12,54,0,51,1,7,4,,6,,88,88,,,,"2,1",9,9,5,,5,,,5,,4,,6,,,,,,,,,,,,,,,,,,,,23,34,5,7,20,6,5,11,10,17,51,7,20,6,170,4
167,20 Dec 2021 - 15:29:10 CET,20 Dec 2021 - 15:32:01 CET,0h 2m 51s,0h 2m 48s,1640010550,1640010721,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,2400:4150:8724:8c00:3498:2e36:f525:5f97,1197,,1,3,2,,0,0,0,0,0,1,,2,,3,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,4,4,4,4,4,4,3,2,3,4,2,3,72,29,29,33,,1,66,1,5,2,,2,,88,88,,,,"2,1",4,6,4,,4,4,,10,8,,,5,,,,,,,,,,,,,,,,,,,,17,5,5,4,4,6,3,3,4,6,4,5,5,3,51,2
168,20 Dec 2021 - 15:30:10 CET,20 Dec 2021 - 15:37:49 CET,0h 7m 39s,0h 7m 31s,1640010610,1640011069,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,240f:73:143d:1:fd8b:73aa:1939:266b,1920,,1,1,2,,1,0,0,0,0,0,,2,,,,,,1,2,3,2,2,1,2,9,2,,4,4,4,5,2,,1,,3,3,4,1,1,0,0,1,1,1,0,0,0,,4,6,5,5,5,5,5,4,3,3,4,3,2,2,3,5,5,6,2,4,91,50,50,50,50,0,31,2,5,4,,1,,88,88,,168,CBC3_1618573147_0,"1,2",12,7,3,,8,4,,,,,,7,10,9,24,8,20,16,10,6,22,8,7,14,17,7,9,11,11,8,10,37,7,5,7,10,5,3,5,7,41,27,5,5,5,23,3
169,20 Dec 2021 - 15:31:35 CET,20 Dec 2021 - 15:33:29 CET,0h 1m 54s,0h 1m 52s,1640010695,1640010809,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4775.0 Safari/537.36",Windows 10.0,Chrome 99.0.4775.0,175.28.163.59,1920,,1,1,2,,0,0,0,0,0,1,,,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,45,29,32,31,50,0,21,1,4,2,,8,,88,88,,,,"2,1",19,5,3,,10,,,4,,4,,3,,,,,,,,,,,,,,,,,,,,8,5,3,5,2,4,2,2,5,5,8,4,4,2,22,2
170,20 Dec 2021 - 15:31:55 CET,20 Dec 2021 - 15:34:24 CET,0h 2m 29s,0h 2m 26s,1640010715,1640010864,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 7,Chrome 96.0.4664.110,42.147.120.76,1280,,1,2,2,,0,0,0,0,0,1,,,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,2,4,1,1,2,2,1,1,3,2,1,44,0,21,57,48,0,41,1,2,6,専門学校卒業,1,,88,88,,,,"2,1",5,4,3,,4,,,4,,3,,3,,,,,,,,,,,,,,,,,,,,28,9,4,4,7,5,6,11,7,4,3,8,10,3,14,2
171,20 Dec 2021 - 15:32:08 CET,21 Dec 2021 - 00:21:46 CET,8h 49m 38s,8h 49m 34s,1640010728,1640042506,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,119.47.248.44,1536,,1,2,1,1,1,1,1,0,0,0,,2,,,,,,1,1,2,1,1,2,1,9,1,,4,4,4,4,2,,2,,4,3,3,1,1,0,0,0,0,0,0,0,0,,4,6,5,4,5,5,4,4,4,5,4,4,4,4,4,4,4,5,2,3,82,1,50,75,50,0,44,2,5,2,,4,,88,88,,171,CBC3_1618573147_0,"1,2",1013,2995,9,10,60,5,,,,,,16,37,77,105,38,59,29,254,314,212,286,51,4198,18,9,9,11,49,55,206,868,10,4140,806,63,40,260,17,31,159,16142,22,34,15,45,10
172,20 Dec 2021 - 15:34:35 CET,20 Dec 2021 - 15:39:48 CET,0h 5m 13s,0h 5m 11s,1640010875,1640011188,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,180.146.20.46,1536,,1,2,2,,0,0,0,0,0,1,,2,,4,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,3,3,4,3,4,4,4,3,2,4,4,4,3,2,3,32,10,38,67,63,0,67,2,2,2,,7,,88,88,,,,"2,1",10,12,6,,14,10,,26,9,,,4,,,,,,,,,,,,,,,,,,,,73,13,4,9,13,14,15,27,8,11,2,9,3,9,17,3
173,20 Dec 2021 - 15:36:05 CET,20 Dec 2021 - 15:40:21 CET,0h 4m 16s,0h 4m 15s,1640010965,1640011221,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; POT-LX2J) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.45,49.239.65.185,360,,1,1,2,,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,3,2,3,3,3,3,2,3,4,3,3,3,3,3,3,4,2,3,39,31,50,73,,1,57,1,4,4,,1,,88,88,,,,"1,2",8,8,5,,7,5,,,,,,5,,,,,,,,,,,,,,,,,,14,8,74,12,8,11,7,6,8,8,6,6,3,16,5,4,25,4
174,20 Dec 2021 - 15:36:25 CET,20 Dec 2021 - 15:38:46 CET,0h 2m 21s,0h 2m 21s,1640010985,1640011126,1,5,,Terminate,1,"Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/96.0.4664.94 Mobile/15E148 Safari/604.1",,Mobile 15E148,106.72.195.64,1024,,1,3,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,4,2,1,51,51,54,51,0,0,46,2,4,4,,1,,88,88,,,,"1,2",4,4,3,,3,3,,,,,,2,,,,,,,,,,,,,,,,,,5,,43,5,3,5,4,2,3,3,4,5,2,3,4,3,30,2
175,20 Dec 2021 - 15:36:47 CET,20 Dec 2021 - 15:40:33 CET,0h 3m 46s,0h 3m 46s,1640011007,1640011233,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,240f:b1:a0f6:1:f185:a668:a069:533a,958,,1,2,2,,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2,2,2,2,2,2,2,3,3,2,2,3,2,3,3,2,2,30,12,16,16,66,0,35,1,1,4,,1,,88,88,,,,"1,2",7,5,2,,4,3,,,,,,2,,,,,,,,,,,,,,,,,,8,5,23,5,23,10,5,2,3,7,22,6,1,4,41,19,24,2
176,20 Dec 2021 - 15:38:37 CET,20 Dec 2021 - 15:46:11 CET,0h 7m 34s,0h 7m 30s,1640011117,1640011571,1,5,,Terminate,1,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0,Windows 10.0,Firefox 56.0,2400:4152:8444:9200:3988:af2c:34a2:e02,1502,,1,1,1,2,1,0,0,1,0,0,,2,,4,5,,,1,2,3,1,2,2,3,14,4,,2,2,3,3,2,,2,,2,3,3,0,0,0,1,1,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,5,1,3,94,79,84,89,,1,,2,4,4,,1,,88,88,,176,CBC3_1618573147_0,"2,1",8,4,5,3,6,13,,5,20,,,7,7,5,3,4,5,4,4,3,3,3,4,4,4,5,3,5,5,,,10,9,7,5,5,6,11,3,211,3,4,3,3,5,29,2
177,20 Dec 2021 - 15:39:07 CET,20 Dec 2021 - 15:44:34 CET,0h 5m 27s,0h 5m 22s,1640011147,1640011474,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,240d:1a:b25:2d00:2042:ecbf:fa9e:1e6f,973,,1,2,1,1,0,0,0,0,0,1,,,,2,,2,,1,3,1,3,2,3,1,6,4,,4,3,3,2,1,,1,,4,3,3,1,1,1,1,1,1,1,1,0,0,,,,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,1,73,63,56,64,58,0,45,2,5,4,,6,,88,88,,177,CBC3_1618573147_0,"2,1",18,7,5,26,14,,,4,,5,,5,3,2,10,2,21,7,5,4,5,6,7,6,10,5,4,10,20,,,12,11,6,10,5,3,3,2,6,6,3,9,4,11,34,4
178,20 Dec 2021 - 15:41:45 CET,20 Dec 2021 - 15:44:24 CET,0h 2m 39s,0h 2m 38s,1640011305,1640011464,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; moto g(8)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,240d:1a:878:500:75f0:f8b2:2ef5:974,412,,1,1,2,,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,3,4,4,5,4,3,2,3,2,3,2,2,4,4,3,5,2,3,92,16,66,75,23,0,35,2,5,5,,6,,88,88,,,,"1,2",4,4,4,,6,3,,,,,,2,,,,,,,,,,,,,,,,,,6,3,31,8,3,5,5,7,6,12,7,4,3,5,2,8,23,1
179,20 Dec 2021 - 15:44:25 CET,20 Dec 2021 - 15:48:32 CET,0h 4m 7s,0h 4m 5s,1640011465,1640011712,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; POT-LX2J) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,126.100.215.160,360,,1,1,1,1,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,4,4,5,5,5,4,4,5,3,3,3,3,4,5,4,2,3,50,5,55,49,85,0,41,1,5,4,,1,,88,88,,,,"1,2",7,8,6,7,26,3,,,,,,11,,,,,,,,,,,,,,,,,,6,11,39,10,5,8,13,5,16,14,8,6,3,6,4,3,25,2
180,20 Dec 2021 - 15:45:34 CET,20 Dec 2021 - 15:49:03 CET,0h 3m 29s,0h 3m 24s,1640011534,1640011743,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1",,Safari 604.1,1.75.199.176,375,,1,1,2,,0,0,0,0,0,1,,2,,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,5,3,4,4,3,3,4,3,4,5,3,5,1,2,3,12,24,50,17,,1,52,1,4,2,,1,,88,88,,,,"2,1",8,4,3,,9,4,,7,9,,,6,,,,,,,,,,,,,,,,,,,,36,12,5,7,7,5,11,14,8,5,4,9,5,4,26,4
181,20 Dec 2021 - 15:46:33 CET,20 Dec 2021 - 15:49:46 CET,0h 3m 13s,0h 3m 12s,1640011593,1640011786,1,5,,Terminate,1,"Mozilla/5.0 (X11; CrOS x86_64 14268.67.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.111 Safari/537.36",Chrome OS,Chrome 96.0.4664.111,240b:12:7282:5200:a503:7c24:c0a1:8247,1366,,1,1,1,7,0,0,1,0,0,0,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,2,4,58,37,33,31,31,0,43,2,3,4,,4,,88,88,,,,"1,2",6,8,4,7,10,4,,,,,,4,,,,,,,,,,,,,,,,,,6,6,20,23,7,6,10,7,10,8,6,4,4,5,5,5,21,2
