sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Agreement,Q0,Q1,Q1a,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_5_other,firstQ4,Q4a1,firstQ3,firstQ3a,secondQ4,Q4a,Q5,CBC_Random1,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random2,WTP,Q12,Q12_8_other,Q13toQ16_r1,Q13toQ16_r2,Q13toQ16_r3,Q13toQ16_r4,Q17,Q17_4_other,Q18,Q18_5_other,Q991,Q992,Q993,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_9_other,secondQ3,secondQ3a,Q20toQ34_r1,Q20toQ34_r2,Q20toQ34_r3,Q20toQ34_r4,Q20toQ34_r5,Q20toQ34_r6,Q20toQ34_r7,Q20toQ34_r8,Q20toQ34_r9,Q20toQ34_r10,Q20toQ34_r11,Q20toQ34_r12,Q20toQ34_r13,Q20toQ34_r14,Q20toQ34_r15,Q37,Documentaries,Optimism,Q41_1,Q42_1,Q43_1,Q45_1,Q46_1,Prefernottosay_1,Q47,Q48,Q49,Q50,Q50_6_other,Q51,Q51_9_other,Q52,Q53,Comments,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_block_set_1,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,sys_pagetime_31,sys_pagetime_32,sys_pagetime_33,sys_pagetime_34,sys_pagetime_35,sys_pagetime_36,sys_pagetime_37,sys_pagetime_38,sys_pagetime_39,sys_pagetime_40,sys_pagetime_41,sys_pagetime_42,sys_pagetime_43,sys_pagetime_44,sys_pagetime_45,sys_pagetime_46,sys_pagetime_47
131,20 Dec 2021 - 15:26:46 CET,20 Dec 2021 - 15:30:03 CET,0h 3m 17s,0h 3m 13s,1640010406,1640010603,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A025G Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,86.1.197.115,412,,1,1,1,2,0,1,0,0,0,0,,1,150,,,,,1,1,3,1,1,2,3,4,5,,1,1,1,1,1,,2,,1,1,1,0,0,0,1,0,0,0,0,0,0,,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,100,87,100,99,72,0,22,2,2,2,,2,,188,188,Finishe,131,CBC3_1618573147_0,"1,2",9,3,5,2,3,4,5,,,,,6,2,1,6,2,14,3,6,4,2,3,4,2,7,3,2,4,3,9,,19,3,2,2,3,2,2,1,4,7,4,2,2,3,27,5
132,20 Dec 2021 - 15:27:40 CET,20 Dec 2021 - 15:36:42 CET,0h 9m 2s,0h 9m 0s,1640010460,1640011002,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1",,Safari 604.1,31.185.196.255,375,,1,2,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,3,3,2,2,2,3,4,3,4,3,2,4,5,5,5,4,3,2,50,3,31,34,0,0,67,2,1,1,,7,,188,188,It was very good never had surveys like it before nice to have the chance to do theme survey,,,"1,2",14,11,5,,9,6,,,,,,6,,,,,,,,,,,,,,,,,,12,12,123,16,9,14,15,11,11,16,20,9,5,5,9,7,122,87
133,20 Dec 2021 - 15:32:59 CET,20 Dec 2021 - 15:37:51 CET,0h 4m 52s,0h 4m 50s,1640010779,1640011071,1,5,,Terminate,1,"Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1",,Safari 604.1,2a00:23c7:0:bd01:2c19:16c6:35cf:97a5,1024,,1,2,2,,0,0,0,0,0,1,,2,,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,4,5,3,4,2,5,3,4,3,5,3,4,4,1,3,37,26,41,82,18,0,64,2,8,5,,2,,188,188,,,,"2,1",15,7,4,,9,4,,7,7,,,5,,,,,,,,,,,,,,,,,,,,88,10,6,6,15,8,7,11,6,7,4,5,5,9,56,4
134,20 Dec 2021 - 15:34:05 CET,20 Dec 2021 - 15:39:01 CET,0h 4m 56s,0h 4m 55s,1640010845,1640011141,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A127F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,82.132.227.33,384,,1,2,2,,0,0,1,0,0,0,,2,,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,4,5,4,5,4,4,3,4,5,5,3,4,6,1,3,70,69,62,35,54,0,59,2,5,2,,1,,188,188,,,,"2,1",9,9,8,,14,9,,19,12,,,10,,,,,,,,,,,,,,,,,,,,55,18,7,8,12,12,7,12,9,6,3,6,6,3,45,5
135,20 Dec 2021 - 15:37:30 CET,20 Dec 2021 - 16:07:05 CET,0h 29m 35s,0h 29m 33s,1640011050,1640012825,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,86.5.175.176,1600,,1,2,1,1,1,0,0,0,0,0,,2,,4,4,,,1,2,1,1,1,2,1,11,1,,4,5,4,4,2,,5,not sure,3,3,3,1,1,1,1,1,1,1,1,0,0,,,,4,4,4,3,3,3,3,4,4,3,3,3,3,3,3,6,2,2,75,55,66,64,53,0,46,2,3,2,,4,,127,188,,135,CBC3_1618573147_0,"2,1",12,6,15,5,7,73,,838,32,,,141,10,6,8,9,11,201,9,7,13,18,12,7,167,8,13,10,13,,,29,35,4,5,4,4,7,5,5,6,3,5,3,4,13,2
136,20 Dec 2021 - 15:37:51 CET,20 Dec 2021 - 15:41:57 CET,0h 4m 6s,0h 4m 4s,1640011071,1640011317,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-G986B Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,2.221.23.227,384,,1,2,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,55,61,63,64,71,0,53,2,2,1,,9,Housewife,188,188,,,,"1,2",42,7,3,,3,4,,,,,,4,,,,,,,,,,,,,,,,,,8,6,33,11,7,3,4,3,4,26,6,5,3,46,4,15,26,13
137,20 Dec 2021 - 15:39:28 CET,20 Dec 2021 - 15:49:04 CET,0h 9m 36s,0h 9m 35s,1640011168,1640011744,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Windows 10.0,Chrome 96.0.4664.93,51.7.53.249,1536,,1,1,2,,0,0,0,0,0,1,,1,20,,,,,1,2,1,2,2,2,1,7,1,,4,4,4,4,4,Indefinite monthly contributions,2,,4,4,2,1,1,1,1,0,1,1,1,0,0,,4,6,5,5,5,5,5,4,1,1,3,5,3,2,3,4,4,6,1,2,100,48,83,93,0,0,58,1,4,5,,1,,84,188,,137,CBC3_1618573147_0,"1,2",297,21,5,,8,4,17,,,,,4,9,6,39,6,19,166,11,21,5,5,13,13,11,28,8,16,11,5,7,34,6,5,5,6,13,5,7,4,6,3,4,3,3,11,2
138,20 Dec 2021 - 15:42:01 CET,20 Dec 2021 - 15:45:21 CET,0h 3m 20s,0h 3m 18s,1640011321,1640011521,1,5,,Terminate,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0,Windows 10.0,Firefox 91.0,194.33.192.48,1280,,1,2,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,4,5,3,2,3,3,3,1,3,4,5,2,3,5,2,2,73,9,50,70,50,0,50,1,4,1,,1,,188,188,,,,"1,2",23,4,4,,23,3,,,,,,5,,,,,,,,,,,,,,,,,,20,6,28,7,5,6,11,11,5,15,5,5,4,6,6,3,13,3
139,20 Dec 2021 - 15:51:37 CET,20 Dec 2021 - 15:54:17 CET,0h 2m 40s,0h 2m 39s,1640011897,1640012057,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,2a02:c7e:1be7:da00:1413:e057:834a:91ac,1536,,1,2,2,,0,0,0,0,0,1,,1,60,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,2,3,33,27,39,39,44,0,39,1,4,4,,1,,188,188,,,,"1,2",11,7,3,,5,18,6,,,,,4,,,,,,,,,,,,,,,,,,7,4,15,11,12,4,5,4,7,4,3,4,3,7,8,3,12,3
140,20 Dec 2021 - 16:01:04 CET,20 Dec 2021 - 16:07:02 CET,0h 5m 58s,0h 5m 57s,1640012464,1640012822,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 6.0.1; Lenovo TB-X103F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Safari/537.36",Android 6.0.1,Chrome 96.0.4664.104,2a02:c7c:45:5000:dda3:8d80:ed0c:3e16,1280,,1,2,2,,0,0,0,0,0,1,,2,,4,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,3,12,32,13,19,65,0,53,1,6,2,,4,,188,188,,,,"2,1",7,10,9,,9,5,,8,44,,,7,,,,,,,,,,,,,,,,,,,,27,8,44,13,7,6,10,19,5,15,35,12,7,22,31,4
141,20 Dec 2021 - 16:03:17 CET,20 Dec 2021 - 16:15:57 CET,0h 12m 40s,0h 12m 35s,1640012597,1640013357,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,2.24.193.79,1536,,1,2,1,2,1,0,1,0,0,0,,1,100,4,5,,,1,2,1,2,2,2,1,15,1,,5,5,5,5,2,,2,,1,1,1,1,0,1,0,0,1,1,0,0,0,,,,4,4,3,4,4,2,5,5,5,3,5,5,5,4,5,5,1,3,80,1,98,94,50,0,69,1,3,3,,7,,188,188,,141,CBC3_1618573147_0,"2,1",9,6,7,6,13,6,17,12,7,,,9,13,8,30,4,32,23,25,54,31,28,15,19,22,19,30,18,33,,,57,13,10,15,17,15,15,20,10,9,6,11,9,6,49,6
142,20 Dec 2021 - 16:04:04 CET,20 Dec 2021 - 16:12:48 CET,0h 8m 44s,0h 8m 42s,1640012644,1640013168,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 5.1.1; SM-T285) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.74 Safari/537.36",Android 5.1.1,Chrome 95.0.4638.74,185.69.144.183,602,,1,2,2,,0,0,0,0,0,1,,2,,3,3,,,1,2,3,2,1,1,2,3,3,,4,4,4,3,1,,2,,3,3,3,1,1,0,0,0,0,0,0,0,0,,,,3,4,4,3,4,5,4,3,4,3,3,3,2,3,2,5,2,1,71,32,66,78,81,0,40,1,5,2,,1,,188,188,None,142,CBC3_1618573147_0,"2,1",7,11,4,,35,11,,30,25,,,12,3,2,4,3,13,7,25,5,4,4,6,5,19,3,75,11,36,,,32,8,6,20,18,11,5,13,7,10,5,4,4,5,13,8
143,20 Dec 2021 - 16:04:41 CET,20 Dec 2021 - 16:11:34 CET,0h 6m 53s,0h 6m 52s,1640012681,1640013094,1,5,,Terminate,1,"Mozilla/5.0 (X11; CrOS x86_64 14268.67.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.111 Safari/537.36",Chrome OS,Chrome 96.0.4664.111,86.136.118.93,924,,1,2,1,3,1,0,1,0,0,0,,2,,,,,,1,2,1,1,2,2,1,21,1,,5,5,5,5,1,,4,,3,3,3,1,1,1,0,0,1,1,1,0,0,,4,6,5,5,5,5,5,4,4,3,4,3,5,5,5,3,5,5,3,2,71,17,71,59,1,0,54,2,8,4,,1,,188,188,,143,CBC3_1618573147_0,"1,2",29,8,7,6,12,5,,,,,,4,5,3,18,2,26,9,12,15,9,7,11,11,15,7,19,11,16,8,7,33,6,8,5,4,9,11,9,8,5,4,4,4,3,42,4
144,20 Dec 2021 - 16:05:10 CET,20 Dec 2021 - 16:07:24 CET,0h 2m 14s,0h 2m 12s,1640012710,1640012844,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A125F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,46.233.77.133,384,,1,2,2,,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,4,2,2,7,5,2,41,6,0,55,2,3,1,,1,,84,188,,,,"1,2",7,4,3,,5,3,,,,,,3,,,,,,,,,,,,,,,,,,3,,26,5,4,5,5,4,7,7,7,4,3,4,3,3,22,2
145,20 Dec 2021 - 16:07:22 CET,20 Dec 2021 - 16:18:06 CET,0h 10m 44s,0h 10m 43s,1640012842,1640013486,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 7.1.1; H3311) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 7.1.1,Chrome 96.0.4664.104,82.132.245.104,360,,1,2,2,,0,0,1,0,0,0,,2,,4,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,2,3,2,3,4,3,2,2,3,2,2,2,5,2,3,69,84,67,34,,1,50,1,3,2,,1,,188,188,,,,"2,1",32,22,8,,51,23,,136,9,,,8,,,,,,,,,,,,,,,,,,,,82,15,46,22,16,13,44,10,22,12,5,22,6,6,61,4
146,20 Dec 2021 - 16:08:24 CET,20 Dec 2021 - 16:11:38 CET,0h 3m 14s,0h 3m 11s,1640012904,1640013098,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-G970F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,2a02:c7f:fc86:8b00:4d8c:dd05:ff7:8388,360,,1,2,1,1,1,0,1,0,0,0,,1,120,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,4,3,5,5,5,5,4,5,5,5,4,5,4,4,6,2,1,81,99,100,81,60,0,30,2,4,2,,1,,188,188,,,,"1,2",4,4,4,4,6,4,7,,,,,7,,,,,,,,,,,,,,,,,,15,7,46,8,5,3,6,5,3,2,5,6,2,5,3,3,27,4
147,20 Dec 2021 - 16:08:27 CET,20 Dec 2021 - 16:13:20 CET,0h 4m 53s,0h 4m 48s,1640012907,1640013200,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,92.5.32.89,1920,,1,2,2,,0,0,0,0,0,1,,2,,4,5,,,1,3,1,2,3,2,1,10,2,,4,4,4,4,3,,2,,4,4,4,1,0,0,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,6,1,2,82,88,85,85,83,0,55,2,4,3,,1,,188,188,,147,CBC3_1618573147_0,"2,1",5,6,3,,9,5,,12,5,,,5,2,3,9,2,5,10,4,5,2,3,7,5,10,23,8,11,7,,,23,29,5,4,5,4,3,2,5,5,3,3,3,4,26,3
148,20 Dec 2021 - 16:09:14 CET,20 Dec 2021 - 16:16:42 CET,0h 7m 28s,0h 7m 26s,1640012954,1640013402,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,2a02:c7e:a26:fa00:cd65:5ded:3ce1:ef14,1366,,1,2,2,,0,0,0,0,0,1,,1,,4,6,,,1,3,2,2,2,3,1,7,2,,2,4,4,4,2,,1,,3,2,2,1,0,0,0,0,0,0,0,0,0,,,,5,4,4,4,5,5,2,2,4,3,2,2,2,2,4,6,2,3,65,30,34,63,9,0,50,1,4,5,,1,,188,188,,148,CBC3_1618573147_0,"2,1",7,9,5,,8,6,7,8,8,,,8,4,5,20,2,9,9,7,22,8,9,12,11,14,7,7,15,9,,,52,11,7,6,16,6,13,9,9,8,4,5,5,8,53,5
149,20 Dec 2021 - 16:09:47 CET,20 Dec 2021 - 16:12:17 CET,0h 2m 30s,0h 2m 27s,1640012987,1640013137,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 8.1,Chrome 96.0.4664.110,81.102.19.168,1920,,1,3,2,,0,0,0,0,0,1,,2,,3,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,2,50,30,63,50,34,0,58,2,3,2,,1,,188,188,,,,"2,1",45,6,3,,4,4,,7,5,,,5,,,,,,,,,,,,,,,,,,,,18,6,6,6,8,5,6,6,7,6,3,3,5,4,21,3
150,20 Dec 2021 - 16:10:47 CET,20 Dec 2021 - 16:12:57 CET,0h 2m 10s,0h 2m 10s,1640013047,1640013177,1,5,,Terminate,1,"Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1",,Safari 602.1,31.111.119.252,1024,,1,2,2,,1,1,0,0,0,0,,2,,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,3,76,73,74,79,77,0,66,1,5,2,,4,,188,188,,,,"2,1",355,8,5,,11,4,,4,7,,,5,,,,,,,,,,,,,,,,,,,,12,4,5,5,9,3,3,2,7,6,2,4,3,3,16,2
151,20 Dec 2021 - 16:13:42 CET,20 Dec 2021 - 16:19:24 CET,0h 5m 42s,0h 5m 42s,1640013222,1640013564,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 7,Chrome 96.0.4664.110,2a00:23c4:de1c:c501:88eb:b741:10f8:882e,1366,,1,2,2,,1,1,1,0,0,0,,2,,4,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,50,66,57,31,36,0,58,2,3,5,,8,,188,188,,,,"2,1",8,9,6,,9,9,,16,17,,,9,,,,,,,,,,,,,,,,,,,,94,11,13,8,13,10,12,11,10,8,5,13,7,8,39,5
152,20 Dec 2021 - 16:19:09 CET,20 Dec 2021 - 16:23:50 CET,0h 4m 41s,0h 4m 38s,1640013549,1640013830,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 8.1,Chrome 96.0.4664.110,81.101.253.176,1366,,1,2,2,,0,0,0,0,0,1,,2,,4,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,5,4,5,4,4,5,5,5,5,5,5,3,3,1,50,2,99,50,,1,61,1,3,6,BTEC,9,Carer for parent,188,188,,,,"2,1",5,8,6,,16,7,,7,10,,,6,,,,,,,,,,,,,,,,,,,,38,14,7,9,16,12,12,9,11,8,5,6,27,15,25,4
153,20 Dec 2021 - 16:23:55 CET,20 Dec 2021 - 16:27:46 CET,0h 3m 51s,0h 3m 50s,1640013835,1640014066,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36 Edg/96.0.1054.43",Windows 10.0,Edg 96.0.1054.43,81.178.183.102,1536,,1,2,2,,1,0,0,0,0,0,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,4,1,2,62,62,44,71,41,0,51,1,4,3,,1,,188,188,,,,"1,2",6,5,7,,10,4,,,,,,7,,,,,,,,,,,,,,,,,,8,7,39,13,10,9,7,6,7,12,10,5,3,6,13,5,33,4
154,20 Dec 2021 - 16:25:37 CET,20 Dec 2021 - 16:33:20 CET,0h 7m 43s,0h 7m 42s,1640013937,1640014400,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,86.16.185.0,1920,,1,3,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,5,5,5,4,2,5,5,5,1,3,5,5,4,4,4,2,3,50,1,27,1,50,0,60,2,4,2,,9,housewife,17,188,,,,"1,2",5,8,5,,7,7,,,,,,7,,,,,,,,,,,,,,,,,,47,47,106,11,9,18,17,38,18,24,11,12,4,10,7,27,15,7
155,20 Dec 2021 - 16:28:34 CET,20 Dec 2021 - 16:31:37 CET,0h 3m 3s,0h 3m 3s,1640014114,1640014297,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-G970F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,2a02:c7c:1a15:2d00:10ed:2153:76a9:dcb0,360,,1,2,2,,1,0,0,0,0,0,,2,,4,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,3,2,3,46,86,29,84,54,0,48,1,5,4,,1,,188,188,,,,"2,1",4,4,4,,6,2,,21,10,,,4,,,,,,,,,,,,,,,,,,,,44,7,5,4,16,6,4,5,4,6,3,3,3,5,15,2
156,20 Dec 2021 - 16:29:17 CET,20 Dec 2021 - 16:32:51 CET,0h 3m 34s,0h 3m 33s,1640014157,1640014371,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,151.231.156.10,1366,,1,2,2,,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,4,4,5,4,2,5,5,4,3,3,4,4,4,4,4,1,3,19,19,62,34,11,0,57,1,2,4,,2,,188,188,,,,"1,2",6,8,4,,8,5,,,,,,5,,,,,,,,,,,,,,,,,,6,8,39,9,6,4,6,6,10,6,5,7,5,3,5,5,51,2
157,20 Dec 2021 - 16:32:59 CET,20 Dec 2021 - 16:53:41 CET,0h 20m 42s,0h 20m 38s,1640014379,1640015621,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,2a00:23c7:3c13:dc01:b400:8e95:a506:997b,1366,,1,2,2,,0,0,0,0,1,0,TV SHOWS,2,,4,5,,,1,1,1,3,1,2,1,13,1,,4,5,4,2,3,,1,,2,3,3,1,1,1,1,1,1,1,1,0,0,,,,3,3,4,4,5,4,4,5,5,2,3,3,4,3,4,7,1,4,82,34,76,80,25,0,60,1,2,3,,9,DISABLED,188,188,,157,CBC3_1618573147_0,"2,1",9,8,7,,25,8,,16,13,,,10,16,130,33,10,36,34,20,14,90,15,16,13,88,21,117,26,21,,,135,14,23,15,18,24,52,24,18,7,5,9,11,22,67,7
158,20 Dec 2021 - 16:34:49 CET,20 Dec 2021 - 16:38:59 CET,0h 4m 10s,0h 4m 8s,1640014489,1640014739,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 8.1,Chrome 96.0.4664.110,2a02:c7e:6a8:5e00:29dc:5528:bc39:4060,1366,,1,2,2,,0,0,0,0,0,1,,2,,4,6,,,1,1,2,2,2,1,2,11,2,,4,4,4,4,1,,1,,4,3,3,0,1,0,1,1,0,0,0,0,0,,,,5,5,5,4,3,3,3,2,3,3,3,3,3,3,2,5,1,3,26,34,67,70,,0,50,1,8,4,,1,,188,188,no,158,CBC3_1618573147_0,"2,1",15,17,5,,3,2,,4,4,,,3,4,3,11,2,10,3,4,4,4,3,6,7,9,5,10,19,11,,,23,8,5,4,3,5,5,3,1,4,3,3,2,3,19,4
159,20 Dec 2021 - 16:36:01 CET,20 Dec 2021 - 16:38:20 CET,0h 2m 19s,0h 2m 17s,1640014561,1640014700,1,5,,Terminate,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Mac OS X 10.15.7,Chrome 96.0.4664.110,90.252.4.11,1337,,1,2,2,,0,0,0,0,0,1,,2,,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,5,2,2,5,3,3,2,2,2,3,1,2,2,1,13,62,38,64,0,55,2,5,2,,4,,188,188,,,,"2,1",4,4,2,,2,3,,8,4,,,2,,,,,,,,,,,,,,,,,,,,29,6,3,6,5,4,7,9,5,6,2,3,3,3,17,4
