sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Agreement,Q0,Q1,Q1a,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_5_other,firstQ4,Q4a1,firstQ3,firstQ3a,secondQ4,Q4a,Q5,CBC_Random1,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random2,WTP,Q12,Q12_8_other,Q13toQ16_r1,Q13toQ16_r2,Q13toQ16_r3,Q13toQ16_r4,Q17,Q17_4_other,Q18,Q18_5_other,Q991,Q992,Q993,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_9_other,secondQ3,secondQ3a,Q20toQ34_r1,Q20toQ34_r2,Q20toQ34_r3,Q20toQ34_r4,Q20toQ34_r5,Q20toQ34_r6,Q20toQ34_r7,Q20toQ34_r8,Q20toQ34_r9,Q20toQ34_r10,Q20toQ34_r11,Q20toQ34_r12,Q20toQ34_r13,Q20toQ34_r14,Q20toQ34_r15,Q37,Documentaries,Optimism,Q41_1,Q42_1,Q43_1,Q45_1,Q46_1,Prefernottosay_1,Q47,Q48,Q49,Q50,Q50_6_other,Q51,Q51_9_other,Q52,Q53,Comments,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_block_set_1,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,sys_pagetime_31,sys_pagetime_32,sys_pagetime_33,sys_pagetime_34,sys_pagetime_35,sys_pagetime_36,sys_pagetime_37,sys_pagetime_38,sys_pagetime_39,sys_pagetime_40,sys_pagetime_41,sys_pagetime_42,sys_pagetime_43,sys_pagetime_44,sys_pagetime_45,sys_pagetime_46,sys_pagetime_47
174,20 Dec 2021 - 15:21:01 CET,20 Dec 2021 - 15:33:30 CET,0h 12m 29s,0h 12m 26s,1640010061,1640010810,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G930V Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.101 Mobile Safari/537.36",Android 6.0.1,Chrome 91.0.4472.101,154.160.6.74,360,,1,3,2,,0,0,0,0,0,1,,1,50,,,,,1,2,2,2,1,1,1,10,1,,3,5,4,3,1,,2,,4,3,2,1,0,1,0,0,1,1,0,0,0,,3,3,1,3,3,4,3,5,2,4,5,5,4,4,3,3,5,5,2,3,63,87,79,98,,1,24,1,4,2,,2,,67,67,,174,CBC3_1618573147_0,"1,2",8,9,6,,10,12,5,,,,,33,27,60,58,27,35,20,10,11,7,12,10,18,30,11,6,26,46,17,7,43,64,7,8,19,9,8,15,8,4,4,12,6,6,16,4
175,20 Dec 2021 - 15:21:30 CET,20 Dec 2021 - 15:45:05 CET,0h 23m 35s,0h 23m 27s,1640010090,1640011505,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/96.0.4664.101 Mobile/15E148 Safari/604.1",,Mobile 15E148,41.210.22.43,375,,1,3,2,,0,0,0,0,0,1,,1,50,,,,,1,1,1,2,1,2,1,11,1,,4,4,5,4,3,,1,,4,4,4,1,0,1,0,1,1,1,0,0,0,,4,4,4,2,4,5,5,5,5,5,5,3,5,5,5,2,3,1,1,3,100,58,79,57,85,0,32,1,3,4,,2,,67,67,,175,CBC3_1618573147_0,"1,2",21,310,9,,17,9,17,,,,,10,45,35,57,4,21,34,15,6,7,44,21,18,41,21,172,18,27,19,22,102,33,16,14,29,13,9,22,14,47,4,33,15,12,39,6
176,20 Dec 2021 - 15:21:47 CET,20 Dec 2021 - 15:45:26 CET,0h 23m 39s,0h 23m 35s,1640010107,1640011526,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 8.1,Chrome 96.0.4664.110,80.87.83.54,1366,,1,1,2,,0,0,0,0,0,1,,1,200,4,6,,,1,1,1,1,1,1,1,14,1,,5,4,5,3,3,,2,,3,3,4,1,0,1,1,1,1,1,1,0,0,,,,5,5,4,5,5,1,3,5,5,5,4,5,5,5,5,6,1,2,99,57,78,72,,0,25,2,1,5,,6,,67,67,,176,CBC3_1618573147_0,"2,1",15,98,5,,9,5,8,20,13,,,5,18,35,92,5,44,32,30,188,30,7,17,11,20,11,11,31,132,,,64,10,215,8,9,19,104,12,20,14,3,10,20,7,18,5
177,20 Dec 2021 - 15:22:10 CET,20 Dec 2021 - 15:24:31 CET,0h 2m 21s,0h 2m 21s,1640010130,1640010271,1,2,,Text5,1,"Mozilla/5.0 (Linux; Android 10; Infinix X655C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.92 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.92,154.160.0.108,360,,1,2,2,,0,0,0,0,0,1,,2,,4,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,1",34,10,8,,13,9,,17,10,,,8,22,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,20 Dec 2021 - 15:22:11 CET,20 Dec 2021 - 15:37:37 CET,0h 15m 26s,0h 15m 24s,1640010131,1640011057,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; STK-L21 Build/HUAWEISTK-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,41.210.9.221,360,,1,1,1,2,0,0,1,0,0,0,,2,,,,,,1,1,2,1,1,1,1,21,3,,1,1,1,1,3,,4,,4,3,4,1,0,1,1,1,1,1,0,0,0,,4,6,5,5,5,5,5,4,4,5,5,4,5,5,5,3,4,6,1,1,74,70,100,54,,1,30,2,2,4,,6,,73,67,,178,CBC3_1618573147_0,"1,2",30,16,8,12,28,7,,,,,,9,19,38,57,13,14,19,13,12,25,10,13,52,16,69,11,54,68,16,16,62,20,7,10,24,24,31,37,12,7,3,21,12,12,22,5
179,20 Dec 2021 - 15:22:12 CET,20 Dec 2021 - 16:13:43 CET,0h 51m 31s,0h 51m 29s,1640010132,1640013223,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; LM-Q610(FGN)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36",Android 9,Chrome 94.0.4606.85,41.215.165.234,412,,1,3,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,3,5,4,5,5,5,5,5,4,5,4,4,2,5,5,2,2,26,72,73,41,19,0,30,1,1,4,,2,,67,67,,,,"1,2",9,20,1375,,13,400,,,,,,705,,,,,,,,,,,,,,,,,,30,14,137,25,19,20,31,29,14,60,98,15,5,11,13,14,26,15
180,20 Dec 2021 - 15:22:20 CET,20 Dec 2021 - 16:06:31 CET,0h 44m 11s,0h 38m 32s,1640010140,1640012791,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,102.176.108.107,1366,,1,1,2,,0,0,0,0,0,1,,1,,4,4,,,1,2,2,1,2,1,1,14,1,,5,5,5,3,2,,4,,4,3,3,1,1,1,1,1,1,1,1,0,0,,,,5,4,5,5,5,4,5,5,5,3,5,5,5,4,5,6,2,2,51,58,90,78,,0,31,2,2,4,,2,,67,67,,180,CBC3_1618573147_0,"2,1",39,22,9,,18,172,12,101,19,,,18,10,149,22,43,81,18,55,57,35,25,32,52,43,41,23,13,30,,,597,23,21,9,47,15,29,30,44,11,10,73,18,212,61,12
181,20 Dec 2021 - 15:22:42 CET,20 Dec 2021 - 15:28:54 CET,0h 6m 12s,0h 6m 9s,1640010162,1640010534,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A525F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,102.176.94.252,402,,1,1,1,5,1,0,1,1,0,0,,1,600,,,,,1,2,2,3,1,2,3,8,5,,2,3,5,4,1,,1,,2,2,3,0,0,0,0,1,0,1,0,0,0,,2,,4,1,2,3,5,4,5,5,5,3,3,5,5,5,5,6,1,4,72,67,33,72,100,0,29,1,2,4,,4,,67,63,,181,CBC3_1618573147_0,"1,2",12,6,4,7,24,2,6,,,,,2,3,2,45,6,25,6,9,10,6,8,12,5,17,4,3,7,9,4,,34,8,4,5,6,10,3,2,5,7,2,6,6,5,27,7
182,20 Dec 2021 - 15:23:12 CET,20 Dec 2021 - 15:30:26 CET,0h 7m 14s,0h 7m 11s,1640010192,1640010626,1,5,,Terminate,1,"Mozilla/5.0 (Linux; U; Android 8.0.0; en-US; SM-J810Y Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/78.0.3904.108 UCBrowser/13.4.0.1306 Mobile Safari/537.36",Android 8.0.0,UCBrowser 13.4.0.1306,102.176.94.33,412,,1,3,2,,0,1,1,0,0,0,,2,,4,4,,,1,3,3,3,3,3,3,10,5,,4,4,5,4,2,,1,,4,3,4,1,1,1,1,1,1,1,1,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,50,76,57,54,52,0,27,1,2,4,,1,,67,67,,182,CBC3_1618573147_0,"2,1",7,22,10,,14,5,,33,9,,,5,10,24,13,3,7,5,3,3,5,4,13,9,13,11,7,12,15,,,36,13,7,10,24,12,3,4,4,6,3,17,8,6,16,7
183,20 Dec 2021 - 15:23:38 CET,20 Dec 2021 - 15:28:56 CET,0h 5m 18s,0h 5m 16s,1640010218,1640010536,1,2,,Optimism,1,"Mozilla/5.0 (Linux; Android 10; STK-L21) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,102.176.65.209,360,,1,2,2,,0,0,0,0,0,1,,2,,4,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,7,1,,,,,,,,,,,,,,,,,,,,"2,1",15,10,7,,12,6,,19,7,,,10,,,,,,,,,,,,,,,,,,,,44,25,176,,,,,,,,,,,,,
184,20 Dec 2021 - 15:23:58 CET,20 Dec 2021 - 15:30:04 CET,0h 6m 6s,0h 6m 4s,1640010238,1640010604,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.57",Windows 10.0,Edg 96.0.1054.57,197.251.253.115,1600,,1,1,2,,0,0,1,0,0,0,,2,,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,5,5,5,5,4,5,5,5,5,4,5,1,2,2,66,61,88,98,17,0,37,2,2,4,,1,,67,67,,,,"2,1",162,73,7,,21,5,,16,9,,,8,,,,,,,,,,,,,,,,,,,,51,9,7,10,23,17,11,13,13,9,4,11,17,6,18,6
185,20 Dec 2021 - 15:24:04 CET,20 Dec 2021 - 16:00:56 CET,0h 36m 52s,0h 49m 34s,1640010244,1640012456,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; Infinix X693) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,41.66.202.190,360,,1,1,2,,1,1,1,1,0,0,,2,,,,,,1,2,2,2,1,1,2,6,2,,5,5,5,5,1,,1,,4,4,4,1,1,1,1,1,0,0,0,0,0,,4,6,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,7,1,1,100,100,100,100,100,0,41,1,1,5,,1,,67,67,,185,CBC3_1618573147_0,"1,2",157,72,11,,62,54,,,,,,80,189,212,176,13,27,12,11,15,9,23,31,82,85,69,13,26,168,87,20,164,80,15,84,451,9,14,8,60,14,4,26,11,9,36,12
186,20 Dec 2021 - 15:24:14 CET,20 Dec 2021 - 15:35:34 CET,0h 11m 20s,0h 11m 18s,1640010254,1640010934,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A125F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/94.0.4606.85 Mobile Safari/537.36",Android 11,Chrome 94.0.4606.85,102.176.94.14,384,,1,1,1,4,0,1,0,0,0,0,,1,120,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,4,5,5,5,3,5,4,5,5,5,4,5,4,4,6,1,1,55,41,59,59,36,0,41,1,1,4,,1,,67,67,,,,"1,2",73,165,9,14,10,13,12,,,,,44,,,,,,,,,,,,,,,,,,25,15,96,25,12,18,29,16,15,31,24,8,4,27,12,8,35,11
187,20 Dec 2021 - 15:24:40 CET,20 Dec 2021 - 15:46:06 CET,0h 21m 26s,0h 36m 8s,1640010280,1640011566,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.1.0; itel P32) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 Mobile Safari/537.36",Android 8.1.0,Chrome 86.0.4240.185,41.191.246.101,320,,1,2,2,,0,0,0,0,0,1,,2,,4,5,,,1,3,1,2,3,2,1,5,6,,5,4,5,4,2,,2,,4,4,4,1,1,1,1,1,1,1,1,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1,3,70,71,71,78,77,0,35,1,1,4,,6,,67,67,,187,CBC3_1618573147_0,"2,1",204,80,7,,37,9,,25,17,,,11,35,33,33,403,33,44,14,42,61,192,13,19,35,23,19,33,20,,,58,17,16,45,27,12,12,28,23,11,7,25,14,16,30,57
188,20 Dec 2021 - 15:24:45 CET,20 Dec 2021 - 15:44:43 CET,0h 19m 58s,0h 19m 52s,1640010285,1640011483,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.1.0; TECNO F1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 8.1.0,Chrome 96.0.4664.104,41.155.15.210,320,,1,1,1,6,1,1,1,0,0,0,,1,5000,3,5,,,1,1,2,2,2,2,1,8,1,,5,5,5,4,2,,2,,4,4,4,1,0,1,1,1,0,1,1,0,0,,,,4,4,5,5,5,3,5,5,5,5,5,5,5,5,5,6,1,1,62,76,78,72,100,0,28,1,5,4,,1,,67,67,Very insightful,188,CBC3_1618573147_0,"2,1",9,17,14,13,45,12,9,34,20,,,7,144,114,58,15,20,16,10,13,12,7,57,14,31,62,21,11,40,,,78,12,71,14,31,13,27,30,14,17,4,15,8,5,23,14
189,20 Dec 2021 - 15:24:49 CET,20 Dec 2021 - 15:38:54 CET,0h 14m 5s,0h 13m 59s,1640010289,1640011134,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; Lenovo TB-8505FS) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.166 Safari/537.36 OPR/65.2.3381.61420",Android 10,Opera 65.2.3381.61420,102.176.65.172,534,,1,2,2,,0,0,0,0,0,1,,2,,,,,,1,1,2,2,1,1,2,10,5,,1,4,4,4,3,,1,,4,4,4,0,0,0,0,0,0,1,0,0,0,,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,1,1,77,88,91,100,24,0,37,1,3,4,,1,,67,67,Very useful,189,CBC3_1618573147_0,"1,2",9,14,9,,12,13,,,,,,13,21,14,18,3,20,10,11,8,5,6,21,42,47,21,18,24,22,21,14,73,16,25,13,23,17,12,26,24,15,6,18,60,15,68,21
190,20 Dec 2021 - 15:24:50 CET,20 Dec 2021 - 15:34:45 CET,0h 9m 55s,0h 9m 53s,1640010290,1640010885,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1",,Safari 604.1,154.160.19.77,375,,1,3,2,,0,0,0,0,0,1,,2,,4,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,5,5,5,2,5,5,4,5,5,5,4,5,4,2,2,100,78,100,73,89,0,19,2,7,2,,8,,67,67,"It’s really interesting. I didn’t even know my country had a coral reef, in fact I didn’t know what it was but now I do and am happy",,,"2,1",86,12,95,,18,7,,30,10,,,10,,,,,,,,,,,,,,,,,,,,67,26,11,12,25,15,14,40,21,11,4,10,8,23,23,101
191,20 Dec 2021 - 15:25:41 CET,20 Dec 2021 - 15:27:27 CET,0h 1m 46s,0h 1m 44s,1640010341,1640010447,1,2,,CBC_Random4,1,"Mozilla/5.0 (Linux; Android 10; Infinix X655C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.92 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.92,154.160.0.108,360,,1,3,2,,0,0,0,0,0,1,,2,,,,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,CBC3_1618573147_0,"1,2",3,26,5,,3,4,,,,,,4,3,3,4,21,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,20 Dec 2021 - 15:25:57 CET,20 Dec 2021 - 15:32:41 CET,0h 6m 44s,0h 6m 41s,1640010357,1640010761,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 7.0; TECNO L9 Plus Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.137 Mobile Safari/537.36",Android 7.0,Chrome 64.0.3282.137,41.215.169.125,360,,1,2,2,,0,0,0,0,0,1,,1,100,,,,,1,2,1,2,1,1,2,14,5,,1,5,5,5,2,,1,,3,4,4,0,0,1,0,0,0,0,0,0,0,,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,2,1,86,89,75,90,,1,26,1,1,3,,6,,67,67,,192,CBC3_1618573147_0,"1,2",9,9,6,,12,7,8,,,,,9,4,5,6,3,11,12,9,10,5,8,13,9,19,11,8,14,9,19,6,39,8,8,6,6,7,11,12,9,8,4,9,6,9,23,4
193,20 Dec 2021 - 15:26:06 CET,20 Dec 2021 - 15:27:41 CET,0h 1m 35s,0h 1m 34s,1640010366,1640010461,1,2,,Text3,1,"Mozilla/5.0 (Linux; Android 10; Infinix X683) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Mobile Safari/537.36",Android 10,Chrome 92.0.4515.159,154.160.22.113,360,,1,1,2,,0,0,0,1,0,0,,2,,4,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,1",32,40,6,,13,7,,15,5,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,20 Dec 2021 - 15:26:10 CET,20 Dec 2021 - 15:30:44 CET,0h 4m 34s,0h 4m 33s,1640010370,1640010644,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1",,Safari 604.1,154.160.7.79,375,,1,1,1,2,1,1,1,1,0,0,,1,1000,3,5,,,1,2,2,2,1,2,3,14,3,,3,3,3,3,2,,2,,3,3,3,0,0,0,1,0,0,0,0,0,0,,,,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,1,1,100,95,100,64,74,0,29,1,6,4,,4,,67,67,,194,CBC3_1618573147_0,"2,1",6,12,6,4,6,7,6,6,10,,,4,5,4,2,2,12,10,5,4,4,6,7,3,7,5,3,7,5,,,22,5,4,3,4,3,3,4,14,8,4,9,5,7,21,5
195,20 Dec 2021 - 15:27:11 CET,20 Dec 2021 - 15:48:12 CET,0h 21m 1s,0h 28m 30s,1640010431,1640011692,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36 Edg/89.0.774.68",Windows 10.0,Edg 89.0.774.68,154.160.25.70,1366,,1,1,2,,0,0,0,0,0,1,,1,100,4,5,,,1,1,3,1,2,2,1,6,2,,5,4,4,3,1,,1,,4,4,4,1,0,1,1,0,1,1,0,0,0,,,,4,3,5,5,5,3,4,5,5,5,5,5,5,4,4,7,2,1,36,98,85,96,56,0,18,2,2,2,,6,,67,67,The survey broadens the mind and allows the expression of opinions,195,CBC3_1618573147_0,"2,1",14,87,11,,28,15,25,15,13,,,12,36,17,24,6,32,21,19,13,24,12,24,19,29,16,19,30,24,,,451,42,17,16,38,24,16,35,22,34,13,32,18,23,33,100
196,20 Dec 2021 - 15:27:12 CET,20 Dec 2021 - 15:44:17 CET,0h 17m 5s,0h 17m 4s,1640010432,1640011457,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,102.69.220.39,1920,,1,3,2,,0,0,0,0,0,1,,2,,3,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,5,5,5,5,5,5,5,5,5,4,3,5,6,1,1,100,100,89,86,17,0,27,1,7,2,,4,,67,67,"it good, love to help",,,"2,1",223,39,72,,16,10,,61,21,,,17,,,,,,,,,,,,,,,,,,,,156,39,23,115,49,21,20,62,115,15,6,48,20,11,32,56
197,20 Dec 2021 - 15:27:31 CET,20 Dec 2021 - 15:34:15 CET,0h 6m 44s,0h 6m 44s,1640010451,1640010855,1,2,,Q2,1,"Mozilla/5.0 (Linux; Android 11; V2026) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,154.160.5.52,384,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,386,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,20 Dec 2021 - 15:27:47 CET,20 Dec 2021 - 15:32:27 CET,0h 4m 40s,0h 4m 39s,1640010467,1640010747,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; Infinix X655C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.92 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.92,154.160.0.108,360,,1,3,2,,0,0,0,0,0,1,,2,,4,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,7,1,2,100,100,100,100,38,0,32,2,1,4,,6,,67,67,,,,"2,1",6,3,4,,3,4,,10,4,,,6,,,,,,,,,,,,,,,,,,,,47,11,9,14,18,23,9,16,14,9,3,16,6,13,25,12
199,20 Dec 2021 - 15:28:01 CET,20 Dec 2021 - 15:36:52 CET,0h 8m 51s,0h 8m 48s,1640010481,1640011012,1,5,,Terminate,1,Mozilla/5.0 (Windows NT 6.1; rv:92.0) Gecko/20100101 Firefox/92.0,Windows 7,Firefox 92.0,154.160.6.73,1440,,1,1,1,4,0,1,1,1,0,0,,1,1000,,,,,1,2,1,1,2,2,1,20,5,,4,4,5,2,1,,2,,4,4,3,1,0,1,0,1,0,0,0,0,0,,4,5,5,4,4,4,3,4,4,3,4,4,3,3,4,4,4,7,1,1,76,77,72,30,30,0,35,1,2,3,,4,,67,67,its was okay,199,CBC3_1618573147_0,"1,2",6,10,8,14,13,8,9,,,,,11,25,9,15,5,9,13,9,11,8,9,26,11,17,10,10,13,13,8,11,50,17,9,9,11,10,13,18,10,8,6,13,7,10,21,11
200,20 Dec 2021 - 15:29:31 CET,20 Dec 2021 - 15:29:31 CET,0h 0m 0s,0h 0m 0s,1640010571,1640010571,1,4,,TERMINATEEARLY,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,Safari 604.1,197.220.169.133,414,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,20 Dec 2021 - 15:29:54 CET,20 Dec 2021 - 15:32:21 CET,0h 2m 27s,0h 2m 25s,1640010594,1640010741,1,2,,CBC_Random1,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,Safari 604.1,197.220.169.133,414,,1,2,2,,0,0,0,0,0,1,,2,,3,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,CBC3_1618573147_0,"2,1",5,11,9,,15,13,,21,10,,,12,17,6,12,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,20 Dec 2021 - 15:30:32 CET,20 Dec 2021 - 15:30:33 CET,0h 0m 1s,0h 0m 0s,1640010632,1640010633,1,2,,Text1,1,"Mozilla/5.0 (Linux; Android 10; TECNO KE5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36",Android 10,Chrome 80.0.3987.99,154.160.20.58,360,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,20 Dec 2021 - 15:30:36 CET,20 Dec 2021 - 15:32:05 CET,0h 1m 29s,0h 1m 27s,1640010636,1640010725,1,2,,Text3,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,154.160.2.114,1158,,1,2,2,,0,0,0,0,0,1,,1,200,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,2",9,12,14,,12,7,33,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
