sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Agreement,Q0,Q1,Q1a,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_5_other,firstQ4,Q4a1,firstQ3,firstQ3a,secondQ4,Q4a,Q5,CBC_Random1,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random2,WTP,Q12,Q12_8_other,Q13toQ16_r1,Q13toQ16_r2,Q13toQ16_r3,Q13toQ16_r4,Q17,Q17_4_other,Q18,Q18_5_other,Q991,Q992,Q993,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_9_other,secondQ3,secondQ3a,Q20toQ34_r1,Q20toQ34_r2,Q20toQ34_r3,Q20toQ34_r4,Q20toQ34_r5,Q20toQ34_r6,Q20toQ34_r7,Q20toQ34_r8,Q20toQ34_r9,Q20toQ34_r10,Q20toQ34_r11,Q20toQ34_r12,Q20toQ34_r13,Q20toQ34_r14,Q20toQ34_r15,Q37,Documentaries,Optimism,Q41_1,Q42_1,Q43_1,Q45_1,Q46_1,Prefernottosay_1,Q47,Q48,Q49,Q50,Q50_6_other,Q51,Q51_9_other,Q52,Q53,Comments,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_block_set_1,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,sys_pagetime_31,sys_pagetime_32,sys_pagetime_33,sys_pagetime_34,sys_pagetime_35,sys_pagetime_36,sys_pagetime_37,sys_pagetime_38,sys_pagetime_39,sys_pagetime_40,sys_pagetime_41,sys_pagetime_42,sys_pagetime_43,sys_pagetime_44,sys_pagetime_45,sys_pagetime_46,sys_pagetime_47
160,20 Dec 2021 - 15:54:38 CET,20 Dec 2021 - 16:06:03 CET,0h 11m 25s,0h 11m 23s,1640012078,1640012763,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; MRD-LX3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.104,190.102.122.75,633,,1,1,2,,0,0,0,0,0,1,,2,,,,,,1,1,1,2,1,1,2,3,1,,4,4,5,4,2,,2,,1,1,1,1,0,0,0,0,0,0,0,0,0,,4,6,5,5,5,5,5,3,3,4,4,2,5,5,5,5,5,6,2,2,79,79,89,38,57,1,40,1,2,2,,1,,39,39,,160,CBC3_1618573147_0,"1,2",8,12,5,,14,8,,,,,,6,28,44,45,4,8,9,9,24,6,6,13,22,26,24,13,29,22,21,13,69,11,9,14,45,11,11,14,14,8,6,12,8,10,23,7
161,20 Dec 2021 - 15:55:28 CET,20 Dec 2021 - 16:08:16 CET,0h 12m 48s,0h 12m 42s,1640012128,1640012896,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1",,Safari 604.1,181.61.209.38,375,,1,1,1,2,0,0,1,0,0,0,,1,25,,,,,1,3,2,1,3,3,1,3,4,,4,4,4,4,1,,1,,2,2,2,1,0,0,0,0,0,0,0,0,0,,3,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,3,56,55,41,31,55,0,46,2,3,4,,2,,39,39,No,161,CBC3_1618573147_0,"1,2",20,9,11,10,30,31,7,,,,,12,6,12,32,6,55,9,7,8,8,6,16,14,33,34,55,37,14,35,14,58,19,6,13,32,5,6,4,17,12,4,16,9,12,28,10
162,20 Dec 2021 - 16:00:34 CET,20 Dec 2021 - 16:08:14 CET,0h 7m 40s,0h 7m 37s,1640012434,1640012894,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Safari/537.36",Windows 10.0,Chrome 94.0.4606.71,201.233.90.218,963,,1,1,2,,0,0,0,0,0,1,,2,,4,6,,,1,2,2,1,1,1,1,9,5,,5,5,5,5,3,,4,,4,3,3,1,1,1,1,1,1,1,1,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,68,80,96,99,,1,59,2,1,4,,6,,39,39,,162,CBC3_1618573147_0,"2,1",10,10,6,,10,6,,14,8,,,8,8,9,24,3,20,10,11,9,7,6,20,18,19,9,16,15,10,,,35,15,5,9,14,9,6,7,10,6,3,8,7,8,36,3
163,20 Dec 2021 - 16:00:45 CET,20 Dec 2021 - 16:13:59 CET,0h 13m 14s,0h 13m 12s,1640012445,1640013239,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-J810M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 10,Chrome 92.0.4515.166,181.62.36.228,412,,1,1,2,,0,1,0,0,0,0,,2,,4,6,,,1,2,1,1,2,2,2,16,1,,5,5,5,5,3,,1,,4,4,4,0,0,1,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,2,3,2,100,4,100,,1,54,2,6,3,,9,Ama de casa,39,39,Tema muy interesante,163,CBC3_1618573147_0,"2,1",8,10,6,,23,8,,24,11,,,9,21,32,97,5,26,9,9,8,6,6,20,20,32,21,21,16,16,,,67,12,11,19,16,13,14,25,12,8,4,11,11,30,65,18
164,20 Dec 2021 - 16:03:49 CET,20 Dec 2021 - 16:29:29 CET,0h 25m 40s,0h 25m 36s,1640012629,1640014169,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A217M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,2800:484:8074:1f20:db9:4ee5:9a8d:d1a1,412,,1,1,2,,1,0,0,0,0,0,,2,,,,,,1,1,2,2,2,2,2,7,3,,4,4,5,4,2,,2,,1,3,2,1,0,0,1,0,1,1,0,0,0,,4,6,3,3,3,4,5,5,5,4,5,2,5,4,5,4,5,6,2,3,63,56,79,56,58,1,27,2,2,3,,1,,39,39,,164,CBC3_1618573147_0,"1,2",5,9,6,,17,6,,,,,,9,15,16,36,23,34,14,8,9,15,10,19,10,28,21,12,749,27,21,9,81,19,13,10,38,9,12,18,15,7,5,36,12,8,125,5
165,20 Dec 2021 - 16:03:58 CET,20 Dec 2021 - 16:04:59 CET,0h 1m 1s,0h 1m 0s,1640012638,1640012699,1,2,,Text3,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,2800:484:457e:9bcc:fcbe:b711:b200:7be8,1366,,1,1,2,,1,0,0,0,0,0,,2,,4,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,1",144,23,8,,11,3,,4,6,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,20 Dec 2021 - 16:06:01 CET,20 Dec 2021 - 16:11:11 CET,0h 5m 10s,0h 5m 9s,1640012761,1640013071,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 6.0.1; MotoG3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.74 Mobile Safari/537.36",Android 6.0.1,Chrome 95.0.4638.74,190.0.9.2,360,,1,1,2,,0,1,1,0,0,0,,2,,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,6,1,3,100,78,55,70,54,0,36,1,4,4,,5,,39,39,Ninguno.,,,"2,1",40,7,4,,16,7,,17,9,,,8,,,,,,,,,,,,,,,,,,,,54,13,7,12,16,12,20,10,11,7,4,17,6,13,27,12
167,20 Dec 2021 - 16:08:24 CET,20 Dec 2021 - 16:13:32 CET,0h 5m 8s,0h 5m 8s,1640012904,1640013212,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,2800:484:457e:9bcc:fcbe:b711:b200:7be8,1366,,1,1,2,,1,0,0,0,0,0,,2,,4,6,,,1,2,1,2,2,2,1,3,3,,4,4,3,5,2,,3,,4,3,3,1,1,0,1,1,0,1,1,0,0,,,,5,4,3,5,5,5,5,5,5,3,5,5,5,5,5,5,2,3,62,60,98,41,50,0,48,2,4,4,,4,,193,39,,167,CBC3_1618573147_0,"2,1",3,3,3,,2,2,,3,3,,,2,4,23,24,3,8,5,3,10,4,5,8,10,12,12,8,16,11,,,27,7,4,6,5,6,8,11,6,11,5,8,3,3,11,3
168,20 Dec 2021 - 16:10:34 CET,20 Dec 2021 - 16:14:55 CET,0h 4m 21s,0h 4m 19s,1640013034,1640013295,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,186.29.37.150,1920,,1,1,1,2,0,0,1,0,0,0,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,5,5,4,5,5,3,4,4,3,4,5,5,4,4,7,2,3,91,98,84,83,50,0,36,2,2,4,,5,,39,39,,,,"1,2",20,6,4,6,8,5,,,,,,5,,,,,,,,,,,,,,,,,,16,18,36,8,6,9,14,7,14,17,19,5,3,9,4,15,23,2
169,20 Dec 2021 - 16:16:46 CET,20 Dec 2021 - 16:22:42 CET,0h 5m 56s,0h 5m 55s,1640013406,1640013762,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; moto g(7) play) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,191.109.165.161,424,,1,1,1,1,1,0,0,0,0,0,,2,,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5,5,5,5,5,5,3,5,5,3,3,5,1,3,4,1,37,80,87,,1,34,1,2,4,,1,,39,39,,,,"2,1",4,5,5,7,18,12,,22,9,,,10,,,,,,,,,,,,,,,,,,,,83,14,10,21,11,20,10,27,7,6,3,9,19,5,17,5
170,20 Dec 2021 - 16:17:15 CET,20 Dec 2021 - 16:26:23 CET,0h 9m 8s,0h 9m 7s,1640013435,1640013983,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; HRY-LX2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,2800:484:2f8c:cfb4:a926:51ae:b92c:bfd3,360,,1,1,1,3,1,0,1,0,1,0,Buseo,1,,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,3,3,4,3,2,5,5,5,3,3,4,1,3,0,66,83,71,66,0,42,2,3,3,,6,,39,39,Por mas q hayamos personas q quieremos salvar el planeta hay miles q no les interesa o no son conscientes de lo q estan haciendo con nuestro hábitat,,,"2,1",23,7,5,13,31,7,10,26,25,,,12,,,,,,,,,,,,,,,,,,,,92,19,11,11,22,19,15,12,12,7,4,15,11,21,21,119
171,20 Dec 2021 - 16:19:16 CET,20 Dec 2021 - 16:28:46 CET,0h 9m 30s,0h 9m 25s,1640013556,1640014126,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A107M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 11,Chrome 92.0.4515.166,191.156.133.75,412,,1,1,1,2,0,0,1,0,0,0,,1,20000,,,,,1,1,2,1,1,2,3,5,3,,4,4,4,4,2,,2,,3,3,3,0,1,0,1,1,1,1,1,0,0,,4,6,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,2,3,29,66,68,35,43,0,39,2,1,4,,5,,39,39,,171,CBC3_1618573147_0,"1,2",9,11,7,5,12,6,6,,,,,6,19,38,45,14,23,5,6,6,8,5,8,14,13,15,16,16,49,12,6,45,9,6,8,13,11,12,10,11,5,4,21,9,7,18,5
172,20 Dec 2021 - 16:20:41 CET,20 Dec 2021 - 18:10:28 CET,1h 49m 47s,1h 49m 46s,1640013641,1640020228,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; M2006C3LG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,181.237.176.134,343,,1,1,2,,0,0,0,0,0,1,,2,,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,3,3,5,3,2,5,4,5,5,4,5,2,3,100,46,43,35,69,1,66,2,7,2,,6,,39,39,,,,"2,1",46,7,7,,17,8,,29,12,,,10,,,,,,,,,,,,,,,,,,,,6054,28,11,21,55,7,7,43,15,69,7,32,19,20,102,6
173,20 Dec 2021 - 16:21:20 CET,20 Dec 2021 - 16:27:07 CET,0h 5m 47s,0h 5m 47s,1640013680,1640014027,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; M2006C3LG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Mobile Safari/537.36",Android 10,Chrome 89.0.4389.105,2803:1800:51c0:a017:2:2:6a40:c56e,360,,1,1,2,,0,0,1,0,0,0,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,3,3,4,5,4,5,5,5,4,2,5,5,4,1,4,4,2,4,14,57,56,60,56,0,41,1,2,3,,4,,39,39,"No, Ninguna gracias!",,,"1,2",7,6,6,,11,6,,,,,,9,,,,,,,,,,,,,,,,,,18,13,59,28,6,21,11,10,18,10,11,5,3,18,12,17,25,24
174,20 Dec 2021 - 16:21:37 CET,20 Dec 2021 - 16:32:40 CET,0h 11m 3s,0h 10m 58s,1640013697,1640014360,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 8.1,Chrome 96.0.4664.110,179.32.190.159,1366,,1,3,2,,0,0,0,0,0,1,,2,,,,,,1,1,1,2,2,2,2,10,5,,5,5,5,5,1,,4,,4,4,3,1,1,1,1,1,1,1,1,0,0,,4,4,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,5,2,2,97,79,98,69,77,0,47,2,2,4,,4,,193,39,,174,CBC3_1618573147_0,"1,2",7,7,7,,13,9,,,,,,11,11,23,65,17,15,14,19,12,11,10,17,20,20,17,20,21,23,22,13,56,17,8,13,14,13,11,20,8,9,6,16,8,11,26,5
175,20 Dec 2021 - 16:24:08 CET,20 Dec 2021 - 16:51:01 CET,0h 26m 53s,0h 26m 51s,1640013848,1640015461,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1",,Safari 604.1,181.50.170.171,375,,1,1,1,2,0,0,1,0,0,0,,2,,,,,,1,1,1,1,2,1,2,11,1,,5,5,5,5,3,,2,,4,4,2,1,0,0,1,1,1,1,1,0,0,,4,6,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,5,1,2,45,56,53,44,56,0,40,1,6,4,,5,,39,39,,175,CBC3_1618573147_0,"1,2",81,8,7,10,32,11,,,,,,11,38,82,104,45,25,33,13,22,25,11,27,29,20,38,30,123,47,30,34,417,17,10,14,41,42,12,32,12,7,3,14,16,91,18,10
176,20 Dec 2021 - 16:32:25 CET,20 Dec 2021 - 16:32:25 CET,0h 0m 0s,0h 0m 0s,1640014345,1640014345,1,2,,Text1,1,"Mozilla/5.0 (Linux; Android 11; CPH2205) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,2800:484:c27f:75b2:504d:4c6b:dadc:1d82,360,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,20 Dec 2021 - 16:32:35 CET,20 Dec 2021 - 16:48:30 CET,0h 15m 55s,0h 15m 52s,1640014355,1640015310,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; CPH2205) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,2800:484:c27f:75b2:504d:4c6b:dadc:1d82,360,,1,1,1,2,1,0,1,0,0,0,,1,,4,4,,,1,1,2,1,1,1,1,11,1,,5,4,4,5,3,,4,,4,3,3,0,0,1,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1,3,100,100,100,100,,1,29,2,1,4,,6,,39,39,,177,CBC3_1618573147_0,"2,1",17,9,6,9,41,8,11,34,16,,,10,61,59,16,13,59,19,6,8,4,37,23,26,38,38,48,51,35,,,63,16,9,14,31,9,12,20,10,6,4,12,15,18,21,7
178,20 Dec 2021 - 16:33:01 CET,20 Dec 2021 - 17:01:11 CET,0h 28m 10s,0h 28m 7s,1640014381,1640016071,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,2800:484:9086:1e10:525:f829:e015:d9ea,1366,,1,3,2,,0,0,0,0,0,1,,2,,,,,,1,2,2,1,1,2,2,12,3,,5,4,5,5,3,,2,,3,3,2,1,1,1,0,1,0,1,0,0,0,,4,6,5,5,5,5,5,1,5,5,5,2,5,5,5,2,5,7,3,2,73,94,86,98,,1,60,2,2,2,,9,Ama de casa,39,39,Muy interesante. Me ha llamado mucho la atención de que exista un gran interés de cuidar el medio ambiente. y por otra parte me dejo un poco pensativa el hecho de que las especies marinas también estén en peligro de extinción.,178,CBC3_1618573147_0,"1,2",9,6,5,,13,6,,,,,,9,223,244,45,33,24,42,74,9,75,7,14,10,26,120,23,29,69,17,14,119,116,9,12,62,28,11,24,5,6,5,13,8,22,17,93
179,20 Dec 2021 - 16:33:26 CET,20 Dec 2021 - 16:54:10 CET,0h 20m 44s,0h 20m 41s,1640014406,1640015650,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-M315F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 11,Chrome 92.0.4515.166,191.156.56.192,412,,1,1,2,,1,0,0,0,0,0,,1,10000,,,,,1,1,2,2,1,1,2,7,3,,3,5,5,4,3,,2,,3,3,2,1,1,1,1,1,1,1,1,0,0,,4,5,4,4,5,5,5,4,4,4,5,4,4,4,5,5,5,2,1,2,69,71,86,78,47,0,18,1,3,3,,8,,39,39,,179,CBC3_1618573147_0,"1,2",56,14,6,,14,6,9,,,,,12,34,81,113,74,76,36,23,62,28,46,16,14,21,31,20,32,47,21,21,59,15,67,17,29,12,27,40,25,12,3,20,16,7,31,4
180,20 Dec 2021 - 16:34:08 CET,20 Dec 2021 - 16:46:21 CET,0h 12m 13s,0h 12m 11s,1640014448,1640015181,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A705MN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36",Android 11,Chrome 94.0.4606.85,191.156.149.50,412,,1,1,1,2,1,0,1,0,0,0,,2,,4,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,5,5,4,3,4,4,3,5,4,4,2,5,5,1,1,19,0,61,3,,1,46,1,2,3,,2,,39,39,,,,"2,1",13,6,7,10,26,20,,28,14,,,12,,,,,,,,,,,,,,,,,,,,177,39,37,19,62,16,62,57,17,8,4,22,13,13,44,18
181,20 Dec 2021 - 16:34:14 CET,20 Dec 2021 - 17:12:42 CET,0h 38m 28s,0h 38m 22s,1640014454,1640016762,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; Redmi Note 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,191.156.3.209,421,,1,1,2,,0,1,1,0,0,0,,1,120000,,,,,1,1,1,1,1,1,2,2,1,,5,5,5,5,1,,1,,3,3,3,0,0,1,0,0,0,0,0,0,0,,4,4,4,5,5,5,5,5,5,4,5,3,5,5,5,3,5,6,1,1,100,100,100,100,100,0,34,1,2,3,,9,Seguridad privada,39,39,Muy importante fomentar los hábitos del cuidado en el medio ambiente en las escuelas colegios y universidades,181,CBC3_1618573147_0,"1,2",6,7,4,,8,5,11,,,,,7,18,3,5,1,20,1899,3,4,4,4,8,7,14,11,4,9,7,17,7,47,11,6,8,6,14,12,8,9,5,2,10,11,11,13,42
182,20 Dec 2021 - 16:36:09 CET,20 Dec 2021 - 16:36:10 CET,0h 0m 1s,0h 0m 0s,1640014569,1640014570,1,4,,TERMINATEEARLY,1,"Mozilla/5.0 (Linux; Android 7.1.1; SM-J510MN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.181 Mobile Safari/537.36",Android 7.1.1,Chrome 88.0.4324.181,179.33.65.69,360,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,20 Dec 2021 - 16:41:43 CET,20 Dec 2021 - 16:49:04 CET,0h 7m 21s,0h 7m 16s,1640014903,1640015344,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; Redmi Note 7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,191.95.135.121,393,,1,1,1,3,0,1,0,0,0,0,,1,200000,4,6,,,1,3,3,3,3,3,3,2,5,,4,4,4,4,3,,2,,3,3,3,0,0,1,0,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,96,77,77,75,,1,28,2,1,4,,6,,39,39,,183,CBC3_1618573147_0,"2,1",5,6,4,5,12,5,21,33,7,,,6,4,3,6,3,19,12,8,3,4,3,10,8,14,82,6,14,3,,,31,9,5,17,3,4,4,4,6,5,2,6,6,11,17,5
184,20 Dec 2021 - 16:43:02 CET,20 Dec 2021 - 16:50:02 CET,0h 7m 0s,0h 7m 0s,1640014982,1640015402,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 6.0; Lenovo A2016b30) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Android 6.0,Chrome 96.0.4664.45,179.12.50.113,320,,1,2,2,,0,0,0,0,0,1,,,,1,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,4,4,4,4,4,4,4,3,4,4,4,3,3,2,2,100,67,59,82,100,0,45,1,1,4,,4,,39,39,,,,"2,1",10,24,45,,8,,,37,,4,,5,,,,,,,,,,,,,,,,,,,,31,10,5,5,6,19,4,30,5,5,59,5,25,28,39,21
185,20 Dec 2021 - 16:44:12 CET,20 Dec 2021 - 16:50:16 CET,0h 6m 4s,0h 6m 1s,1640015052,1640015416,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36 Edg/95.0.1020.40",Windows 10.0,Edg 95.0.1020.40,186.86.234.113,1366,,1,1,2,,0,0,0,0,0,1,,2,,,,,,1,1,2,2,2,1,2,16,5,,5,4,5,5,1,,2,,4,4,2,1,0,0,0,0,0,0,0,0,0,,4,6,5,5,5,5,5,5,5,2,4,2,5,1,3,3,4,6,2,3,68,80,73,83,51,0,44,1,3,4,,9,prestador de servicios,39,39,,185,CBC3_1618573147_0,"1,2",4,4,4,,5,4,,,,,,5,7,8,23,3,11,8,6,5,5,7,8,7,28,10,8,13,4,8,6,35,10,6,4,11,8,4,12,7,4,3,14,6,17,20,3
186,20 Dec 2021 - 16:44:25 CET,20 Dec 2021 - 16:58:10 CET,0h 13m 45s,0h 13m 41s,1640015065,1640015890,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; motorola one fusion) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.92 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.92,152.200.95.207,412,,1,1,2,,0,0,0,1,0,0,,2,,,,,,1,3,3,3,3,3,3,1,5,,5,5,5,1,1,,5,Los fondos sean útiles para esta solicitud,4,4,4,1,1,1,1,0,1,1,1,0,0,,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,2,62,62,69,60,54,1,43,1,7,2,,1,,39,39,Q las persona q participan  s,186,CBC3_1618573147_0,"1,2",5,17,9,,19,9,,,,,,6,8,10,25,3,16,15,13,4,2,3,17,55,25,39,25,28,42,66,27,42,17,67,12,22,7,6,5,19,5,9,26,32,13,29,27
187,20 Dec 2021 - 16:45:29 CET,20 Dec 2021 - 16:56:12 CET,0h 10m 43s,0h 10m 41s,1640015129,1640015772,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; moto g(8) plus) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,2800:484:87b:944:3422:5c2e:80c:a204,412,,1,1,2,,0,0,0,0,0,1,,2,,3,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,5,4,5,3,4,5,1,3,59,53,72,66,37,0,44,1,1,4,,6,,39,39,,,,"2,1",9,12,5,,9,6,,71,72,,,63,,,,,,,,,,,,,,,,,,,,226,11,13,10,19,17,4,11,13,6,4,13,13,11,23,9
